date,요일,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),건고추_거래량(kg),건고추_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg)
2021-01-06,수요일,1006337.3,402.0,1787373.1,591.0,1590580.8,1413.0,108611.0,15545.0,105045.0,5393.0,717011.6,2512.0,256390.0,1163.0,857390.7,888.0,68027.0,13562.0,314793.2,3513.0,75320.7,3905.0,380650.0,974.0,168572.5,5598.0,176876.0,2180.0,139302.5,2120.0,163296.0,2270.0,36865.0,5843.0,228092.0,2792.0,264539.5,3333.0,273.0,1969.0,37429.4,12201.0
2021-01-07,목요일,535487.6,458.0,1556727.2,617.0,1329268.4,1475.0,8132.9,15488.0,103473.0,5196.0,688425.8,3006.0,233905.0,1080.0,728748.9,952.0,68557.3,11583.0,297299.9,3689.0,51931.5,4392.0,324118.0,1021.0,74728.8,5559.0,149572.0,2161.0,134686.0,1932.0,177869.5,2060.0,33770.0,5212.0,164827.0,2603.0,182761.3,3680.0,0.0,0.0,37154.9,12153.0
2021-01-08,금요일,260402.9,463.0,1154667.0,619.0,1096804.9,1423.0,21.0,20429.0,72519.2,5192.0,726508.4,2469.0,172355.0,838.0,669189.7,865.0,70071.8,6071.0,191047.0,3248.0,57198.5,4071.0,252335.6,1054.0,59515.3,4856.0,149123.5,2183.0,131109.0,1781.0,195980.5,1938.0,27156.0,3711.0,195332.0,2347.0,220376.0,3438.0,0.0,0.0,29512.2,12231.0
2021-01-09,토요일,103501.3,563.0,338550.0,612.0,588667.9,1499.0,106.0,29557.0,39417.5,5228.0,554016.7,2470.0,89669.0,743.0,235257.0,816.0,16142.0,7797.0,230124.9,2812.0,23978.2,2554.0,126140.0,1057.0,28699.9,4664.0,158479.0,2073.0,131847.5,1647.0,150871.5,1736.0,25330.0,2963.0,166523.0,1956.0,168229.1,3199.0,645.0,2425.0,19581.0,12281.0
2021-01-10,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,월요일,471912.7,486.0,1152959.0,607.0,1503581.0,1517.0,62.2,15630.0,68901.6,5308.0,640495.9,2607.0,215830.5,1114.0,454813.5,976.0,63100.0,9991.0,251317.0,3221.0,58585.0,4053.0,272744.0,1118.0,105371.5,5324.0,201458.6,2025.0,131593.0,1841.0,282616.5,2057.0,28408.0,5173.0,293948.0,2310.0,331965.2,3443.0,0.0,0.0,34566.3,12280.0
2021-01-12,화요일,437725.5,457.0,863765.1,635.0,1376560.5,1564.0,297.0,12345.0,44170.7,5460.0,433804.8,2801.0,207120.0,1256.0,420240.0,980.0,52251.0,9914.0,150192.3,3412.0,46964.5,4921.0,258110.0,1057.0,86246.5,5439.0,140701.0,2211.0,101724.0,1853.0,147030.0,2037.0,21725.6,5432.0,122979.0,2461.0,151692.5,3562.0,54.0,2500.0,20458.0,12623.0
2021-01-13,수요일,460107.5,541.0,1086603.0,630.0,1780238.0,1589.0,87229.0,15825.0,79053.3,5360.0,521766.2,2887.0,225825.5,1249.0,484488.0,1002.0,64545.9,9031.0,205008.8,3545.0,61542.0,4583.0,354673.0,1088.0,142825.1,5128.0,166405.0,2312.0,125662.0,1951.0,173308.0,2272.0,28132.0,5425.0,174257.0,2679.0,258965.1,3639.0,0.0,0.0,30600.7,12233.0
2021-01-14,목요일,631491.3,506.0,1091558.8,602.0,1919631.2,1567.0,1206.0,8479.0,124787.9,5456.0,611061.0,2948.0,212599.5,1278.0,664557.2,938.0,61641.6,8641.0,221540.1,3323.0,21056.0,3056.0,305045.0,1105.0,109402.3,5230.0,158577.5,2419.0,118811.0,2088.0,160750.5,2253.0,31152.0,4897.0,160708.0,2871.0,160706.0,3643.0,0.0,0.0,38176.8,12427.0
2021-01-15,금요일,679862.7,547.0,1252428.7,615.0,1943251.0,1577.0,452.8,18650.0,102058.5,5436.0,615254.5,3034.0,224277.5,1315.0,953038.8,838.0,64413.2,9784.0,262349.2,3479.0,64871.0,4467.0,433233.0,1097.0,98094.3,5708.0,167043.0,2614.0,126256.0,2241.0,234481.5,2381.0,31788.0,5283.0,183986.0,3346.0,221078.2,3800.0,0.0,0.0,34275.4,12141.0
2021-01-16,토요일,660088.5,582.0,1453049.6,577.0,1415810.7,1586.0,324.6,15467.0,70480.4,4933.0,741908.5,2939.0,238326.5,1358.0,1124293.3,721.0,64807.2,10507.0,301409.4,3486.0,66943.0,4616.0,393007.0,1149.0,100482.8,6071.0,168324.0,2793.0,116485.8,2471.0,152493.5,2418.0,33233.5,6242.0,199301.0,3627.0,176455.0,3911.0,36.0,3500.0,33763.0,12323.0
2021-01-17,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,월요일,1042575.4,524.0,2039485.9,557.0,1856806.7,1561.0,147.8,17591.0,91208.5,5359.0,846023.7,3141.0,416042.0,1175.0,1325176.7,715.0,90472.8,10665.0,365114.7,3759.0,69080.3,5351.0,582297.0,1151.0,125710.0,6439.0,192660.3,2798.0,131237.4,2656.0,338328.0,2452.0,41386.0,5848.0,350373.0,3849.0,360275.0,4090.0,369.0,5379.0,40214.3,12377.0
2021-01-19,화요일,752793.4,513.0,1825370.7,538.0,1527247.3,1553.0,1154.6,13223.0,85709.0,5202.0,788825.2,3078.0,235758.5,1121.0,843992.4,663.0,65701.6,9926.0,300671.3,3563.0,67621.0,5799.0,532244.0,1153.0,117703.3,6432.0,173161.5,2826.0,112801.0,2557.0,189795.0,2367.0,31553.0,6109.0,153089.0,3391.0,220167.4,3937.0,0.0,0.0,25747.1,12608.0
2021-01-20,수요일,759446.4,465.0,1725513.5,505.0,1527659.1,1584.0,22344.0,16030.0,99416.0,5533.0,688636.5,3049.0,306864.0,1033.0,874738.2,580.0,67113.7,8434.0,302051.0,3149.0,71698.5,5550.0,446946.0,1134.0,143839.4,5571.0,169017.5,2771.0,114096.8,2395.0,187420.9,2589.0,30565.0,5806.0,223203.0,3069.0,263556.0,3644.0,824.0,4757.0,30552.8,12485.0
2021-01-21,목요일,839103.1,431.0,1652728.5,475.0,1498737.5,1541.0,120.0,17708.0,91365.5,4948.0,706288.7,2746.0,270594.0,1002.0,805107.2,532.0,64250.2,7384.0,305103.9,2768.0,16879.6,3878.0,349247.8,1135.0,91678.6,5780.0,162571.0,2672.0,123380.4,2289.0,176138.5,2549.0,28752.0,5412.0,159728.0,2871.0,164095.6,3597.0,0.0,0.0,35644.6,12615.0
2021-01-22,금요일,888384.6,417.0,1493542.6,436.0,1243925.0,1543.0,123.0,10159.0,74530.0,4635.0,630274.3,2789.0,268031.5,987.0,650353.8,570.0,70022.5,7247.0,285038.5,2633.0,78207.0,4596.0,365535.0,1148.0,106950.3,5790.0,172527.7,2698.0,110277.2,2525.0,265899.8,2567.0,33448.0,5168.0,212468.0,3029.0,207609.8,3799.0,0.0,0.0,31672.8,12198.0
2021-01-23,토요일,461474.3,464.0,1225830.0,418.0,1143599.7,1506.0,112.0,10161.0,102449.5,5515.0,686785.4,2864.0,213561.5,961.0,510509.6,573.0,72398.6,6897.0,267485.5,2584.0,56518.7,3333.0,226775.0,1165.0,72375.6,6171.0,168376.0,2731.0,114918.5,2607.0,180081.5,2552.0,35884.0,4956.0,195913.0,2872.0,161635.6,3741.0,467.4,3465.0,29679.0,12715.0
2021-01-24,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,월요일,727003.2,537.0,1814183.7,407.0,1710057.3,1518.0,327.0,11459.0,116605.3,5142.0,775772.9,2721.0,322703.5,987.0,598953.8,674.0,103561.5,6772.0,304576.7,2623.0,83178.9,4931.0,384473.0,1138.0,127607.3,6571.0,204821.8,2803.0,121130.0,2868.0,322785.0,2669.0,38704.0,5367.0,351320.0,2845.0,398625.0,3746.0,0.0,0.0,42800.5,12543.0
2021-01-26,화요일,948075.7,460.0,1670003.5,390.0,1592124.8,1543.0,859.8,18104.0,128335.4,5419.0,602096.4,3209.0,243593.5,1046.0,589010.9,738.0,72182.0,6459.0,292762.9,2500.0,78575.0,4943.0,428602.0,1164.0,129995.3,6531.0,195381.0,2739.0,132539.2,2750.0,190138.0,2585.0,35946.0,5202.0,164942.0,3046.0,189066.6,3759.0,40.0,4250.0,37331.8,12699.0
2021-01-27,수요일,606056.2,601.0,1466937.7,402.0,1296784.4,1538.0,78813.2,17073.0,125328.0,5279.0,611498.1,3414.0,241247.5,1082.0,697643.0,756.0,70829.3,6431.0,251213.9,2816.0,85324.0,4725.0,433136.0,1124.0,139084.3,6139.0,170981.0,2784.0,119350.8,2885.0,202737.0,2746.0,37464.0,4639.0,196522.0,3249.0,223397.1,3831.0,0.0,0.0,32003.8,12763.0
2021-01-28,목요일,1054018.2,522.0,1378192.0,410.0,1420173.1,1557.0,585.0,17141.0,106287.1,4984.0,659266.0,3688.0,200389.0,1196.0,667149.0,768.0,67085.9,7006.0,284078.8,2879.0,25596.0,4570.0,345958.0,1092.0,119155.2,6109.0,163464.9,2844.0,119041.8,2834.0,162187.0,2721.0,36102.0,4321.0,171803.0,3351.0,156584.7,3861.0,0.0,0.0,46450.0,13008.0
2021-01-29,금요일,1035047.8,526.0,1306054.1,416.0,1272019.2,1494.0,6666.2,16772.0,84702.0,5205.0,652166.2,3955.0,251682.5,1168.0,891175.0,730.0,68743.3,7377.0,305307.4,3243.0,83401.5,4408.0,432734.4,1185.0,112632.2,6039.0,176308.0,2940.0,118228.5,2993.0,269676.6,2689.0,33519.5,4535.0,182826.0,3408.0,231611.0,3987.0,0.0,0.0,36389.1,12758.0
2021-01-30,토요일,414903.1,563.0,1092099.6,435.0,774205.9,1551.0,683.8,18793.0,89289.1,5110.0,702269.4,3814.0,193494.5,1182.0,670765.5,729.0,64438.6,7407.0,222195.9,2806.0,85851.5,3721.0,205807.0,1113.0,59835.0,6272.0,215789.0,2389.0,116517.4,3004.0,165923.5,2661.0,34886.0,4220.0,180419.0,3398.0,165275.0,3995.0,20.0,3850.0,26387.3,12817.0
2021-01-31,일요일,1808.0,653.0,2682.0,448.0,0.0,0.0,0.0,0.0,40.0,3625.0,1500.0,3707.0,80.0,750.0,0.0,0.0,0.0,0.0,40.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,4475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,월요일,1202504.6,515.0,2005492.2,420.0,1559070.5,1542.0,207.0,16511.0,151591.8,5246.0,823559.6,3704.0,320226.5,1150.0,1224361.0,672.0,91612.8,7457.0,483097.9,2710.0,92547.0,3593.0,645856.0,1165.0,146711.0,6491.0,219029.0,3042.0,141420.5,3029.0,362105.0,2644.0,43768.0,3971.0,318177.0,3570.0,375836.0,4127.0,1066.0,4240.0,48053.4,13484.0
2021-02-02,화요일,892314.2,473.0,1960393.0,419.0,1780293.5,1581.0,281.7,11834.0,138855.6,5510.0,765430.2,3710.0,283851.5,1234.0,840290.4,648.0,64345.8,7798.0,371875.5,2590.0,58218.5,3787.0,572285.0,1087.0,107387.7,6820.0,199834.0,3082.0,137820.0,2948.0,264741.1,2589.0,36628.0,3894.0,143471.0,3543.0,225848.9,4142.0,0.0,0.0,47377.9,12863.0
2021-02-03,수요일,989302.8,473.0,2151081.0,350.0,1655850.7,1581.0,4139.2,17923.0,90177.6,5024.0,719708.2,3833.0,275494.1,1208.0,847776.7,600.0,67054.0,8168.0,363330.7,2665.0,94691.4,4717.0,477406.0,1144.0,118599.8,6822.0,199347.0,2982.0,133385.0,2879.0,193925.5,2744.0,32976.0,3995.0,214556.0,3716.0,302771.0,4061.0,0.0,0.0,42671.4,13198.0
2021-02-04,목요일,912751.0,511.0,1666310.5,411.0,1556567.2,1554.0,4715.6,16630.0,171002.1,5487.0,639412.6,4334.0,303836.0,1193.0,844438.6,616.0,65727.0,8463.0,374854.1,2721.0,23287.0,4105.0,460388.0,1099.0,88244.6,6778.0,199997.5,3030.0,133348.5,2706.0,180772.4,2690.0,34134.0,4387.0,162907.0,3741.0,180027.0,4072.0,760.0,6625.0,49662.5,12859.0
2021-02-05,금요일,966358.2,504.0,1760198.0,403.0,1642246.4,1603.0,329.2,18821.0,85422.3,5369.0,734524.2,4393.0,297611.0,1215.0,891707.0,581.0,71256.6,8742.0,401625.4,2895.0,100640.5,5888.0,547273.0,1094.0,94336.6,7531.0,180928.0,3241.0,136307.8,2528.0,305649.2,2547.0,33570.0,4165.0,197618.0,4098.0,270603.0,4209.0,76.0,2750.0,37629.4,13058.0
2021-02-06,토요일,709011.6,514.0,1859294.3,379.0,1372128.5,1629.0,68.5,15124.0,82810.5,5072.0,720355.7,4288.0,311714.5,1141.0,813844.2,545.0,80030.0,8819.0,440393.0,2651.0,109927.0,5135.0,500615.0,1064.0,133394.8,6860.0,210022.4,3123.0,124662.4,2488.0,213155.0,2413.0,37783.0,4073.0,175107.0,4204.0,211091.1,4173.0,0.0,0.0,46274.3,13246.0
2021-02-07,일요일,12892.8,407.0,21440.2,400.0,29385.0,1318.0,72.0,20250.0,0.0,0.0,23608.0,4342.0,1400.0,715.0,7631.7,447.0,1246.7,8602.0,6271.0,1935.0,1005.0,3259.0,1320.0,898.0,0.0,0.0,1996.0,3295.0,0.0,0.0,2369.0,1737.0,624.0,5159.0,0.0,0.0,1706.0,3946.0,0.0,0.0,1230.0,12475.0
2021-02-08,월요일,1181780.2,544.0,2538525.6,364.0,1862721.4,1613.0,2440.6,8064.0,121827.1,5273.0,949946.5,4131.0,459146.0,1080.0,996798.9,600.0,126355.6,8732.0,592772.9,2844.0,123007.5,4503.0,530444.0,1077.0,212705.9,6538.0,271107.0,3254.0,153507.0,2694.0,409034.0,2456.0,50065.0,4181.0,376668.0,4394.0,460548.0,4164.0,401.8,5488.0,53199.9,13500.0
2021-02-09,화요일,782604.5,597.0,2345867.7,340.0,1545834.0,1644.0,200.1,12654.0,122586.0,5394.0,838145.8,4226.0,352625.0,1157.0,868245.4,576.0,97713.4,8804.0,559744.4,3142.0,121971.7,6136.0,566918.8,1016.0,148471.9,6395.0,252003.1,3328.0,138534.0,2600.0,263129.4,2279.0,43822.2,4300.0,219730.4,4229.0,296228.2,3724.0,0.0,0.0,36341.4,13899.0
2021-02-10,수요일,652004.6,543.0,1690503.9,286.0,950297.1,1688.0,70.0,15729.0,121438.4,5508.0,847524.8,4272.0,321465.5,1114.0,687664.5,578.0,98610.6,9234.0,550906.6,3644.0,127103.8,6524.0,366127.0,1033.0,185000.1,5695.0,232322.0,3427.0,153873.0,2118.0,408392.0,2005.0,46040.0,4414.0,295180.0,3815.0,359495.2,3330.0,1558.0,6463.0,27773.8,14469.0
2021-02-11,목요일,86848.9,439.0,233611.0,271.0,211842.6,1523.0,20.0,2250.0,30048.0,5462.0,357012.1,4080.0,121198.6,774.0,49154.5,499.0,58640.5,8070.0,149142.0,2620.0,12080.5,4789.0,24226.2,1145.0,24292.2,5238.0,128347.3,2538.0,95630.4,1724.0,148391.0,1798.0,23665.8,4485.0,179754.3,2825.0,146284.0,2711.0,0.0,0.0,11255.6,14747.0
2021-02-12,금요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,토요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,월요일,663794.0,531.0,854154.0,320.0,1151469.5,1787.0,36.0,16667.0,67902.7,5581.0,552981.5,4381.0,206628.0,1226.0,609647.0,601.0,95792.5,8190.0,179618.1,2542.0,77725.0,4580.0,233361.5,961.0,84061.0,6854.0,150850.0,2765.0,110399.0,2026.0,494270.9,1946.0,53414.0,3846.0,666329.0,2386.0,370992.8,3056.0,0.0,0.0,7211.3,16318.0
2021-02-16,화요일,767532.4,621.0,955939.5,332.0,1756851.1,1731.0,54.5,13231.0,141436.2,6074.0,565540.7,4287.0,229865.4,1197.0,670917.5,592.0,103306.2,6698.0,305447.1,2986.0,88300.0,3794.0,356327.6,975.0,156568.0,6158.0,185245.1,2536.0,116117.4,1970.0,438993.7,1887.0,46642.0,3267.0,249719.7,2339.0,334612.3,2557.0,369.0,4851.0,8680.1,15353.0
2021-02-17,수요일,634606.7,634.0,1209234.4,352.0,1356352.0,1832.0,583.5,13692.0,101998.2,5351.0,566432.5,4181.0,205573.0,1290.0,718783.5,586.0,92462.1,4819.0,256714.4,2828.0,87178.5,2890.0,391381.0,1043.0,174650.7,5290.0,160685.8,2704.0,124754.0,1768.0,319078.7,2013.0,44987.0,2520.0,316330.0,2102.0,287757.0,2500.0,369.0,4851.0,6480.8,16327.0
2021-02-18,목요일,414612.7,701.0,1260065.7,349.0,1382505.0,1800.0,35.0,8886.0,80199.4,4947.0,467099.8,4520.0,168331.3,1293.0,713894.7,578.0,82697.2,3725.0,200302.2,2359.0,65731.6,3458.0,343122.4,1029.0,151900.4,4401.0,148070.5,2415.0,113314.8,1580.0,223329.0,2248.0,41150.2,1832.0,209041.4,1911.0,180907.9,2408.0,16.0,7250.0,7990.6,15822.0
2021-02-19,금요일,473572.6,843.0,1253368.8,342.0,1237727.4,1834.0,252.0,14569.0,79012.0,4690.0,507349.9,4524.0,179793.0,1215.0,497077.9,595.0,82286.5,3716.0,251753.1,2437.0,51576.5,2920.0,276582.5,1026.0,131231.9,4363.0,154270.1,2360.0,125898.9,1401.0,337000.5,2232.0,38617.4,1729.0,254634.5,1983.0,235293.7,2402.0,2164.8,4794.0,7147.7,15434.0
2021-02-20,토요일,522285.6,771.0,911743.9,332.0,1018158.2,1861.0,20.0,6250.0,64446.5,5281.0,493684.2,4843.0,149771.4,1322.0,456408.5,589.0,85993.3,3497.0,255832.6,2225.0,52263.0,2997.0,146047.8,1020.0,93992.6,4338.0,175085.8,2300.0,119740.0,1364.0,321628.5,2373.0,42651.5,1787.0,235237.5,2073.0,187877.6,2448.0,1246.0,4439.0,9375.0,15468.0
2021-02-21,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,월요일,1286906.8,633.0,1903225.8,346.0,1723674.9,1875.0,54.0,16667.0,99835.1,5208.0,595422.0,5038.0,364035.4,1210.0,1016178.1,542.0,115914.3,3766.0,401345.6,1892.0,96178.0,3419.0,529560.4,1102.0,132268.5,4345.0,187928.3,2344.0,134664.2,1462.0,453943.5,2665.0,47540.0,2006.0,468438.0,2242.0,415780.2,2452.0,2.0,21500.0,9190.2,14362.0
2021-02-23,화요일,891031.5,658.0,1879834.2,326.0,1707606.8,1856.0,629.7,18737.0,88622.6,4982.0,566002.2,5428.0,287605.9,1123.0,957719.4,515.0,78466.8,4168.0,345447.5,1709.0,69445.3,3718.0,480353.0,1088.0,87162.4,4769.0,182589.0,2326.0,122031.6,1528.0,420891.1,3375.0,40985.0,2077.0,251334.0,2442.0,255599.2,2503.0,0.0,0.0,7291.3,14285.0
2021-02-24,수요일,1039446.2,593.0,2001909.8,307.0,1526277.9,1815.0,138.6,14657.0,78980.3,4845.0,630625.1,5263.0,338588.5,958.0,922118.8,487.0,81137.1,4343.0,328102.5,1794.0,89158.3,3838.0,442964.0,999.0,85225.0,5032.0,177739.5,2285.0,120946.0,1652.0,361483.5,2877.0,41418.0,1972.0,315237.0,2662.0,323825.6,2458.0,1148.0,4510.0,4922.8,13460.0
2021-02-25,목요일,1046203.1,582.0,1752973.6,303.0,1328476.4,1841.0,106.0,13972.0,117215.7,5045.0,548354.1,5276.0,224624.0,1074.0,865831.5,453.0,83880.3,4245.0,319178.2,1843.0,56783.0,4754.0,367328.0,1042.0,62618.5,5473.0,169999.5,2230.0,116619.4,1643.0,286224.0,3029.0,39107.5,2020.0,271552.0,2604.0,231295.5,2406.0,0.0,0.0,7438.0,14104.0
2021-02-26,금요일,765548.8,627.0,1466020.1,310.0,1146663.5,1818.0,250.2,11662.0,93338.2,4676.0,612153.2,5121.0,231402.4,1091.0,854863.2,443.0,85913.2,4047.0,255239.1,2102.0,65803.3,2553.0,294721.2,1075.0,82704.5,6442.0,176977.9,2211.0,153286.0,1625.0,394964.5,2888.0,39377.9,2056.0,300528.0,2443.0,236674.5,2406.0,0.0,0.0,5666.9,13413.0
2021-02-27,토요일,538417.5,591.0,1131514.7,310.0,1131865.0,1800.0,579.8,19473.0,69814.7,4749.0,568221.8,5149.0,205105.4,1018.0,614452.5,434.0,87474.9,3723.0,150439.6,2199.0,97813.5,3228.0,325806.2,1023.0,95354.5,6235.0,170988.2,2168.0,124833.4,1586.0,341379.5,2883.0,42593.8,2010.0,277272.5,2353.0,168717.9,2399.0,32.0,21500.0,6660.6,13416.0
2021-02-28,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,월요일,1030506.1,626.0,1224712.8,318.0,1442568.5,1796.0,38.0,9079.0,79833.2,5078.0,634306.0,5389.0,274293.0,1131.0,715133.8,427.0,118714.7,3962.0,274006.2,2328.0,99024.0,3277.0,251991.0,1024.0,102534.4,6820.0,181750.5,2211.0,138756.0,1658.0,457811.0,3032.0,48426.0,2213.0,474331.0,2368.0,327426.0,2560.0,410.0,4471.0,6614.0,13439.0
2021-03-02,화요일,828406.4,621.0,1643599.9,320.0,1317328.0,1783.0,97.0,20010.0,111577.0,5118.0,614627.2,5242.0,250272.0,1090.0,875394.0,458.0,85700.8,3825.0,219112.2,2035.0,105003.6,2835.0,491223.0,1074.0,87872.4,6721.0,148218.5,2230.0,136060.0,1571.0,298426.9,3233.0,43639.5,2548.0,225642.0,2487.0,176648.4,2832.0,565.8,3938.0,3851.6,15039.0
2021-03-03,수요일,630680.5,676.0,1493123.5,329.0,1298884.5,1732.0,258.0,20903.0,118066.8,5461.0,636403.3,5011.0,246804.5,929.0,720105.6,459.0,86933.8,3985.0,237856.9,1852.0,110803.5,3109.0,341327.0,964.0,165548.2,5873.0,138580.5,2300.0,123956.6,1634.0,287618.6,3127.0,45988.0,2484.0,298253.0,2528.0,237389.0,3070.0,410.0,4585.0,4617.5,12484.0
2021-03-04,목요일,760754.8,666.0,1297204.0,343.0,1575100.2,1682.0,148.2,13130.0,127514.5,5283.0,545493.0,5008.0,192459.5,1212.0,828244.8,454.0,76487.9,4183.0,216582.8,1785.0,30331.1,3940.0,406885.0,997.0,93379.8,5268.0,148519.0,2365.0,131595.8,1568.0,230921.6,3491.0,41250.5,2359.0,199325.0,2995.0,141759.0,3614.0,442.8,4268.0,5087.6,13881.0
2021-03-05,금요일,674168.7,673.0,1785631.5,325.0,1651233.2,1703.0,2946.0,7414.0,100676.2,5045.0,579005.7,5090.0,241814.5,1277.0,801433.0,436.0,80911.1,5113.0,233839.8,1834.0,101751.0,3418.0,441267.5,1019.0,106001.7,5661.0,149562.6,2527.0,135485.1,1578.0,314748.8,3624.0,39064.0,2576.0,262661.0,3430.0,247657.6,4145.0,1148.0,4464.0,4812.4,12111.0
2021-03-06,토요일,334919.8,698.0,1476731.6,314.0,975151.8,1648.0,129.0,13047.0,74151.3,5293.0,543988.1,4927.0,207270.8,1320.0,513660.8,395.0,76742.7,6481.0,255313.9,1822.0,109990.9,3292.0,171126.0,1039.0,96682.9,5998.0,166974.5,2621.0,125231.5,1570.0,280353.0,3741.0,41621.5,3602.0,285265.1,3506.0,209350.6,3441.0,1599.0,3506.0,4232.0,12933.0
2021-03-07,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,월요일,1249586.8,670.0,1922615.5,309.0,1451854.4,1653.0,108.4,13759.0,92100.7,5157.0,659050.8,4797.0,366259.5,1258.0,926012.6,394.0,111552.3,6303.0,325509.2,1736.0,121839.3,3460.0,495036.0,993.0,108774.8,6191.0,184363.0,2636.0,130140.0,1693.0,558156.2,4093.0,48938.0,3663.0,557127.0,2999.0,377898.7,3317.0,2136.0,4511.0,4319.5,12205.0
2021-03-09,화요일,784708.5,655.0,2043257.7,287.0,1248918.6,1631.0,151.0,16164.0,117811.3,5162.0,616845.9,4320.0,287561.0,1161.0,852998.3,375.0,78395.2,5817.0,291116.9,1518.0,120393.2,3563.0,481031.6,1017.0,82121.1,5856.0,177462.0,2610.0,128611.0,1661.0,280820.8,3752.0,46303.5,2938.0,294482.2,2967.0,218820.2,3210.0,0.0,0.0,3986.0,12861.0
