,date,요일,깻잎_거래량(kg),깻잎_가격(원/kg),깻잎_거래량의_1주전_평균,깻잎_가격의_1주전_평균,깻잎_거래량의_2주전_평균,깻잎_가격의_2주전_평균,계절_가을,계절_겨울,계절_봄,계절_여름
458,2017-04-03,월요일,125002.6,3910.0,99752.5,3666.6666666666665,100045.05,3616.75,0,0,1,0
459,2017-04-04,화요일,87034.4,4031.0,99752.5,3666.6666666666665,100045.05,3616.75,0,0,1,0
460,2017-04-05,수요일,92496.7,4176.0,99752.5,3666.6666666666665,100045.05,3616.75,0,0,1,0
461,2017-04-06,목요일,86456.6,4145.0,99752.5,3666.6666666666665,100045.05,3616.75,0,0,1,0
462,2017-04-07,금요일,99010.0,4181.0,99752.5,3666.6666666666665,100045.05,3616.75,0,0,1,0
463,2017-04-08,토요일,100592.1,3939.0,99752.5,3666.6666666666665,100045.05,3616.75,0,0,1,0
464,2017-04-09,일요일,0.0,0.0,99752.5,3666.6666666666665,100045.05,3616.75,0,0,1,0
465,2017-04-10,월요일,128665.3,4106.0,98432.06666666667,4063.6666666666665,99092.28333333333,3865.1666666666665,0,0,1,0
466,2017-04-11,화요일,88699.4,4211.0,98432.06666666667,4063.6666666666665,99092.28333333333,3865.1666666666665,0,0,1,0
467,2017-04-12,수요일,100000.6,4197.0,98432.06666666667,4063.6666666666665,99092.28333333333,3865.1666666666665,0,0,1,0
468,2017-04-13,목요일,96426.5,4131.0,98432.06666666667,4063.6666666666665,99092.28333333333,3865.1666666666665,0,0,1,0
469,2017-04-14,금요일,95964.4,4158.0,98432.06666666667,4063.6666666666665,99092.28333333333,3865.1666666666665,0,0,1,0
470,2017-04-15,토요일,94649.8,4259.0,98432.06666666667,4063.6666666666665,99092.28333333333,3865.1666666666665,0,0,1,0
471,2017-04-16,일요일,0.0,0.0,98432.06666666667,4063.6666666666665,99092.28333333333,3865.1666666666665,0,0,1,0
472,2017-04-17,월요일,131136.4,4336.0,100734.33333333336,4177.0,99583.20000000001,4120.333333333333,0,0,1,0
473,2017-04-18,화요일,91312.8,4251.0,100734.33333333336,4177.0,99583.20000000001,4120.333333333333,0,0,1,0
474,2017-04-19,수요일,108202.8,4018.0,100734.33333333336,4177.0,99583.20000000001,4120.333333333333,0,0,1,0
475,2017-04-20,목요일,96722.9,3647.0,100734.33333333336,4177.0,99583.20000000001,4120.333333333333,0,0,1,0
476,2017-04-21,금요일,100784.2,3743.0,100734.33333333336,4177.0,99583.20000000001,4120.333333333333,0,0,1,0
477,2017-04-22,토요일,99352.5,3802.0,100734.33333333336,4177.0,99583.20000000001,4120.333333333333,0,0,1,0
478,2017-04-23,일요일,0.0,0.0,100734.33333333336,4177.0,99583.20000000001,4120.333333333333,0,0,1,0
479,2017-04-24,월요일,134537.7,4008.0,104585.26666666666,3966.1666666666665,102659.80000000003,4071.5833333333335,0,0,1,0
480,2017-04-25,화요일,91168.6,4110.0,104585.26666666666,3966.1666666666665,102659.80000000003,4071.5833333333335,0,0,1,0
481,2017-04-26,수요일,97035.2,4196.0,104585.26666666666,3966.1666666666665,102659.80000000003,4071.5833333333335,0,0,1,0
482,2017-04-27,목요일,96904.6,4152.0,104585.26666666666,3966.1666666666665,102659.80000000003,4071.5833333333335,0,0,1,0
483,2017-04-28,금요일,108088.4,4239.0,104585.26666666666,3966.1666666666665,102659.80000000003,4071.5833333333335,0,0,1,0
484,2017-04-29,토요일,109423.8,4231.0,104585.26666666666,3966.1666666666665,102659.80000000003,4071.5833333333335,0,0,1,0
485,2017-04-30,일요일,0.0,0.0,104585.26666666666,3966.1666666666665,102659.80000000003,4071.5833333333335,0,0,1,0
486,2017-05-01,월요일,143484.6,4224.0,106193.05,4156.0,105389.15833333333,4061.0833333333335,0,0,1,0
487,2017-05-02,화요일,97994.8,4135.0,106193.05,4156.0,105389.15833333333,4061.0833333333335,0,0,1,0
488,2017-05-03,수요일,100240.4,4309.0,106193.05,4156.0,105389.15833333333,4061.0833333333335,0,0,1,0
489,2017-05-04,목요일,93074.7,4303.0,106193.05,4156.0,105389.15833333333,4061.0833333333335,0,0,1,0
490,2017-05-05,금요일,93530.7,4591.0,106193.05,4156.0,105389.15833333333,4061.0833333333335,0,0,1,0
491,2017-05-06,토요일,104272.9,5004.0,106193.05,4156.0,105389.15833333333,4061.0833333333335,0,0,1,0
492,2017-05-07,일요일,0.0,0.0,106193.05,4156.0,105389.15833333333,4061.0833333333335,0,0,1,0
493,2017-05-08,월요일,159883.1,4739.0,105433.01666666668,4427.666666666667,105813.03333333333,4291.833333333333,0,0,1,0
494,2017-05-09,화요일,95696.0,4306.0,105433.01666666668,4427.666666666667,105813.03333333333,4291.833333333333,0,0,1,0
495,2017-05-10,수요일,104563.1,4219.0,105433.01666666668,4427.666666666667,105813.03333333333,4291.833333333333,0,0,1,0
496,2017-05-11,목요일,107749.9,3878.0,105433.01666666668,4427.666666666667,105813.03333333333,4291.833333333333,0,0,1,0
497,2017-05-12,금요일,113174.9,3677.0,105433.01666666668,4427.666666666667,105813.03333333333,4291.833333333333,0,0,1,0
498,2017-05-13,토요일,113883.4,3420.0,105433.01666666668,4427.666666666667,105813.03333333333,4291.833333333333,0,0,1,0
499,2017-05-14,일요일,0.0,0.0,105433.01666666668,4427.666666666667,105813.03333333333,4291.833333333333,0,0,1,0
500,2017-05-15,월요일,156796.7,3393.0,115825.06666666667,4039.8333333333335,110629.04166666664,4233.75,0,0,1,0
501,2017-05-16,화요일,99946.6,3400.0,115825.06666666667,4039.8333333333335,110629.04166666664,4233.75,0,0,1,0
502,2017-05-17,수요일,106576.1,3402.0,115825.06666666667,4039.8333333333335,110629.04166666664,4233.75,0,0,1,0
503,2017-05-18,목요일,102118.6,3181.0,115825.06666666667,4039.8333333333335,110629.04166666664,4233.75,0,0,1,0
504,2017-05-19,금요일,104895.1,3369.0,115825.06666666667,4039.8333333333335,110629.04166666664,4233.75,0,0,1,0
505,2017-05-20,토요일,102333.0,3668.0,115825.06666666667,4039.8333333333335,110629.04166666664,4233.75,0,0,1,0
506,2017-05-21,일요일,0.0,0.0,115825.06666666667,4039.8333333333335,110629.04166666664,4233.75,0,0,1,0
507,2017-05-22,월요일,140869.3,3919.0,112111.01666666666,3402.1666666666665,113968.04166666669,3721.0,0,0,1,0
508,2017-05-23,화요일,101047.4,3803.0,112111.01666666666,3402.1666666666665,113968.04166666669,3721.0,0,0,1,0
509,2017-05-24,수요일,110223.0,3867.0,112111.01666666666,3402.1666666666665,113968.04166666669,3721.0,0,0,1,0
510,2017-05-25,목요일,103835.2,3787.0,112111.01666666666,3402.1666666666665,113968.04166666669,3721.0,0,0,1,0
511,2017-05-26,금요일,117427.3,3608.0,112111.01666666666,3402.1666666666665,113968.04166666669,3721.0,0,0,1,0
512,2017-05-27,토요일,118027.7,3451.0,112111.01666666666,3402.1666666666665,113968.04166666669,3721.0,0,0,1,0
513,2017-05-28,일요일,0.0,0.0,112111.01666666666,3402.1666666666665,113968.04166666669,3721.0,0,0,1,0
514,2017-05-29,월요일,153332.7,3467.0,115238.31666666665,3739.1666666666665,113674.66666666667,3570.6666666666665,0,0,1,0
515,2017-05-30,화요일,99953.1,3495.0,115238.31666666665,3739.1666666666665,113674.66666666667,3570.6666666666665,0,0,1,0
516,2017-05-31,수요일,115942.7,3410.0,115238.31666666665,3739.1666666666665,113674.66666666667,3570.6666666666665,0,0,1,0
517,2017-06-01,목요일,102308.6,3260.0,115238.31666666665,3739.1666666666665,113674.66666666667,3570.6666666666665,0,0,0,1
518,2017-06-02,금요일,117168.6,3251.0,115238.31666666665,3739.1666666666665,113674.66666666667,3570.6666666666665,0,0,0,1
519,2017-06-03,토요일,119531.3,3227.0,115238.31666666665,3739.1666666666665,113674.66666666667,3570.6666666666665,0,0,0,1
520,2017-06-04,일요일,0.0,0.0,115238.31666666665,3739.1666666666665,113674.66666666667,3570.6666666666665,0,0,0,1
521,2017-06-05,월요일,162188.1,3297.0,118039.5,3351.6666666666665,116638.90833333334,3545.4166666666665,0,0,0,1
522,2017-06-06,화요일,106280.8,3061.0,118039.5,3351.6666666666665,116638.90833333334,3545.4166666666665,0,0,0,1
523,2017-06-07,수요일,111945.2,3203.0,118039.5,3351.6666666666665,116638.90833333334,3545.4166666666665,0,0,0,1
524,2017-06-08,목요일,96750.4,3367.0,118039.5,3351.6666666666665,116638.90833333334,3545.4166666666665,0,0,0,1
525,2017-06-09,금요일,119775.7,3506.0,118039.5,3351.6666666666665,116638.90833333334,3545.4166666666665,0,0,0,1
526,2017-06-10,토요일,118469.7,3522.0,118039.5,3351.6666666666665,116638.90833333334,3545.4166666666665,0,0,0,1
527,2017-06-11,일요일,0.0,0.0,118039.5,3351.6666666666665,116638.90833333334,3545.4166666666665,0,0,0,1
528,2017-06-12,월요일,157209.2,3505.0,119234.98333333332,3326.0,118637.24166666665,3338.8333333333335,0,0,0,1
529,2017-06-13,화요일,114232.3,3342.0,119234.98333333332,3326.0,118637.24166666665,3338.8333333333335,0,0,0,1
530,2017-06-14,수요일,119750.4,3210.0,119234.98333333332,3326.0,118637.24166666665,3338.8333333333335,0,0,0,1
531,2017-06-15,목요일,115728.3,3107.0,119234.98333333332,3326.0,118637.24166666665,3338.8333333333335,0,0,0,1
532,2017-06-16,금요일,118510.5,3171.0,119234.98333333332,3326.0,118637.24166666665,3338.8333333333335,0,0,0,1
533,2017-06-17,토요일,122507.0,3054.0,119234.98333333332,3326.0,118637.24166666665,3338.8333333333335,0,0,0,1
534,2017-06-18,일요일,0.0,0.0,119234.98333333332,3326.0,118637.24166666665,3338.8333333333335,0,0,0,1
535,2017-06-19,월요일,159551.4,3159.0,124656.28333333333,3231.5,121945.63333333332,3278.75,0,0,0,1
536,2017-06-20,화요일,103575.5,3046.0,124656.28333333333,3231.5,121945.63333333332,3278.75,0,0,0,1
537,2017-06-21,수요일,121638.1,2850.0,124656.28333333333,3231.5,121945.63333333332,3278.75,0,0,0,1
538,2017-06-22,목요일,117229.0,2783.0,124656.28333333333,3231.5,121945.63333333332,3278.75,0,0,0,1
539,2017-06-23,금요일,124789.4,2769.0,124656.28333333333,3231.5,121945.63333333332,3278.75,0,0,0,1
540,2017-06-24,토요일,127924.3,2609.0,124656.28333333333,3231.5,121945.63333333332,3278.75,0,0,0,1
541,2017-06-25,일요일,0.0,0.0,124656.28333333333,3231.5,121945.63333333332,3278.75,0,0,0,1
542,2017-06-26,월요일,165142.5,2781.0,125784.61666666668,2869.3333333333335,125220.45,3050.4166666666665,0,0,0,1
543,2017-06-27,화요일,122245.5,2600.0,125784.61666666668,2869.3333333333335,125220.45,3050.4166666666665,0,0,0,1
544,2017-06-28,수요일,124319.0,2590.0,125784.61666666668,2869.3333333333335,125220.45,3050.4166666666665,0,0,0,1
545,2017-06-29,목요일,121820.0,2457.0,125784.61666666668,2869.3333333333335,125220.45,3050.4166666666665,0,0,0,1
546,2017-06-30,금요일,122354.8,2536.0,125784.61666666668,2869.3333333333335,125220.45,3050.4166666666665,0,0,0,1
547,2017-07-01,토요일,128700.5,2472.0,125784.61666666668,2869.3333333333335,125220.45,3050.4166666666665,0,0,0,1
548,2017-07-02,일요일,0.0,0.0,125784.61666666668,2869.3333333333335,125220.45,3050.4166666666665,0,0,0,1
549,2017-07-03,월요일,176058.2,2516.0,130763.71666666667,2572.6666666666665,128274.16666666669,2721.0,0,0,0,1
550,2017-07-04,화요일,123975.6,2345.0,130763.71666666667,2572.6666666666665,128274.16666666669,2721.0,0,0,0,1
551,2017-07-05,수요일,118513.8,2313.0,130763.71666666667,2572.6666666666665,128274.16666666669,2721.0,0,0,0,1
552,2017-07-06,목요일,100050.1,2241.0,130763.71666666667,2572.6666666666665,128274.16666666669,2721.0,0,0,0,1
553,2017-07-07,금요일,111540.2,2428.0,130763.71666666667,2572.6666666666665,128274.16666666669,2721.0,0,0,0,1
554,2017-07-08,토요일,111531.2,3017.0,130763.71666666667,2572.6666666666665,128274.16666666669,2721.0,0,0,0,1
555,2017-07-09,일요일,0.0,0.0,130763.71666666667,2572.6666666666665,128274.16666666669,2721.0,0,0,0,1
556,2017-07-10,월요일,152555.3,3102.0,123611.51666666666,2476.6666666666665,127187.61666666668,2524.6666666666665,0,0,0,1
557,2017-07-11,화요일,110898.4,3083.0,123611.51666666666,2476.6666666666665,127187.61666666668,2524.6666666666665,0,0,0,1
558,2017-07-12,수요일,112882.5,3567.0,123611.51666666666,2476.6666666666665,127187.61666666668,2524.6666666666665,0,0,0,1
559,2017-07-13,목요일,98819.8,3405.0,123611.51666666666,2476.6666666666665,127187.61666666668,2524.6666666666665,0,0,0,1
560,2017-07-14,금요일,96753.7,4131.0,123611.51666666666,2476.6666666666665,127187.61666666668,2524.6666666666665,0,0,0,1
561,2017-07-15,토요일,99037.5,5520.0,123611.51666666666,2476.6666666666665,127187.61666666668,2524.6666666666665,0,0,0,1
562,2017-07-16,일요일,0.0,0.0,123611.51666666666,2476.6666666666665,127187.61666666668,2524.6666666666665,0,0,0,1
563,2017-07-17,월요일,138541.2,5825.0,111824.53333333333,3801.3333333333335,117718.02499999998,3139.0,0,0,0,1
564,2017-07-18,화요일,104484.0,5143.0,111824.53333333333,3801.3333333333335,117718.02499999998,3139.0,0,0,0,1
565,2017-07-19,수요일,103834.4,5516.0,111824.53333333333,3801.3333333333335,117718.02499999998,3139.0,0,0,0,1
566,2017-07-20,목요일,100637.9,5714.0,111824.53333333333,3801.3333333333335,117718.02499999998,3139.0,0,0,0,1
567,2017-07-21,금요일,102656.9,5850.0,111824.53333333333,3801.3333333333335,117718.02499999998,3139.0,0,0,0,1
568,2017-07-22,토요일,114814.1,5400.0,111824.53333333333,3801.3333333333335,117718.02499999998,3139.0,0,0,0,1
569,2017-07-23,일요일,0.0,0.0,111824.53333333333,3801.3333333333335,117718.02499999998,3139.0,0,0,0,1
570,2017-07-24,월요일,141088.3,5642.0,110828.08333333333,5574.666666666667,111326.30833333333,4688.0,0,0,0,1
571,2017-07-25,화요일,106381.8,4951.0,110828.08333333333,5574.666666666667,111326.30833333333,4688.0,0,0,0,1
572,2017-07-26,수요일,106697.1,4452.0,110828.08333333333,5574.666666666667,111326.30833333333,4688.0,0,0,0,1
573,2017-07-27,목요일,109735.0,4149.0,110828.08333333333,5574.666666666667,111326.30833333333,4688.0,0,0,0,1
574,2017-07-28,금요일,97566.7,5048.0,110828.08333333333,5574.666666666667,111326.30833333333,4688.0,0,0,0,1
575,2017-07-29,토요일,98158.2,6325.0,110828.08333333333,5574.666666666667,111326.30833333333,4688.0,0,0,0,1
576,2017-07-30,일요일,0.0,0.0,110828.08333333333,5574.666666666667,111326.30833333333,4688.0,0,0,0,1
577,2017-07-31,월요일,142051.6,5602.0,109937.84999999998,5094.5,110382.96666666667,5334.583333333333,0,0,0,1
578,2017-08-01,화요일,104841.1,4923.0,109937.84999999998,5094.5,110382.96666666667,5334.583333333333,0,0,0,1
579,2017-08-02,수요일,105450.2,5506.0,109937.84999999998,5094.5,110382.96666666667,5334.583333333333,0,0,0,1
580,2017-08-03,목요일,107560.5,7008.0,109937.84999999998,5094.5,110382.96666666667,5334.583333333333,0,0,0,1
581,2017-08-04,금요일,132914.7,6135.0,109937.84999999998,5094.5,110382.96666666667,5334.583333333333,0,0,0,1
582,2017-08-05,토요일,24430.6,6413.0,109937.84999999998,5094.5,110382.96666666667,5334.583333333333,0,0,0,1
583,2017-08-06,일요일,0.0,0.0,109937.84999999998,5094.5,110382.96666666667,5334.583333333333,0,0,0,1
584,2017-08-07,월요일,147775.0,5942.0,102874.78333333334,5931.166666666667,106406.31666666665,5512.833333333333,0,0,0,1
585,2017-08-08,화요일,105925.8,5359.0,102874.78333333334,5931.166666666667,106406.31666666665,5512.833333333333,0,0,0,1
586,2017-08-09,수요일,106286.5,5080.0,102874.78333333334,5931.166666666667,106406.31666666665,5512.833333333333,0,0,0,1
587,2017-08-10,목요일,96926.8,5558.0,102874.78333333334,5931.166666666667,106406.31666666665,5512.833333333333,0,0,0,1
588,2017-08-11,금요일,102286.0,6211.0,102874.78333333334,5931.166666666667,106406.31666666665,5512.833333333333,0,0,0,1
589,2017-08-12,토요일,107987.0,5682.0,102874.78333333334,5931.166666666667,106406.31666666665,5512.833333333333,0,0,0,1
590,2017-08-13,일요일,0.0,0.0,102874.78333333334,5931.166666666667,106406.31666666665,5512.833333333333,0,0,0,1
591,2017-08-14,월요일,142738.4,5520.0,111197.84999999999,5638.666666666667,107036.31666666667,5784.916666666667,0,0,0,1
592,2017-08-15,화요일,98363.3,5246.0,111197.84999999999,5638.666666666667,107036.31666666667,5784.916666666667,0,0,0,1
593,2017-08-16,수요일,99910.6,5202.0,111197.84999999999,5638.666666666667,107036.31666666667,5784.916666666667,0,0,0,1
594,2017-08-17,목요일,104067.4,4785.0,111197.84999999999,5638.666666666667,107036.31666666667,5784.916666666667,0,0,0,1
595,2017-08-18,금요일,102265.1,5167.0,111197.84999999999,5638.666666666667,107036.31666666667,5784.916666666667,0,0,0,1
596,2017-08-19,토요일,108619.7,5440.0,111197.84999999999,5638.666666666667,107036.31666666667,5784.916666666667,0,0,0,1
597,2017-08-20,일요일,0.0,0.0,111197.84999999999,5638.666666666667,107036.31666666667,5784.916666666667,0,0,0,1
598,2017-08-21,월요일,131060.4,5690.0,109327.41666666667,5226.666666666667,110262.63333333335,5432.666666666667,0,0,0,1
599,2017-08-22,화요일,103548.6,5168.0,109327.41666666667,5226.666666666667,110262.63333333335,5432.666666666667,0,0,0,1
600,2017-08-23,수요일,105315.5,5070.0,109327.41666666667,5226.666666666667,110262.63333333335,5432.666666666667,0,0,0,1
601,2017-08-24,목요일,98960.4,4843.0,109327.41666666667,5226.666666666667,110262.63333333335,5432.666666666667,0,0,0,1
602,2017-08-25,금요일,99296.8,5123.0,109327.41666666667,5226.666666666667,110262.63333333335,5432.666666666667,0,0,0,1
603,2017-08-26,토요일,102378.9,5321.0,109327.41666666667,5226.666666666667,110262.63333333335,5432.666666666667,0,0,0,1
604,2017-08-27,일요일,0.0,0.0,109327.41666666667,5226.666666666667,110262.63333333335,5432.666666666667,0,0,0,1
605,2017-08-28,월요일,123446.9,5768.0,106760.10000000002,5202.5,108043.75833333332,5214.583333333333,0,0,0,1
606,2017-08-29,화요일,84923.3,6876.0,106760.10000000002,5202.5,108043.75833333332,5214.583333333333,0,0,0,1
607,2017-08-30,수요일,84145.5,8231.0,106760.10000000002,5202.5,108043.75833333332,5214.583333333333,0,0,0,1
608,2017-08-31,목요일,87228.2,8746.0,106760.10000000002,5202.5,108043.75833333332,5214.583333333333,0,0,0,1
609,2017-09-01,금요일,91605.2,8673.0,106760.10000000002,5202.5,108043.75833333332,5214.583333333333,1,0,0,0
610,2017-09-02,토요일,96245.5,8814.0,106760.10000000002,5202.5,108043.75833333332,5214.583333333333,1,0,0,0
611,2017-09-03,일요일,0.0,0.0,106760.10000000002,5202.5,108043.75833333332,5214.583333333333,1,0,0,0
612,2017-09-04,월요일,118646.1,8600.0,94599.10000000002,7851.333333333333,100679.60000000002,6526.916666666667,1,0,0,0
613,2017-09-05,화요일,89532.1,8040.0,94599.10000000002,7851.333333333333,100679.60000000002,6526.916666666667,1,0,0,0
614,2017-09-06,수요일,93204.5,7941.0,94599.10000000002,7851.333333333333,100679.60000000002,6526.916666666667,1,0,0,0
615,2017-09-07,목요일,90248.3,7269.0,94599.10000000002,7851.333333333333,100679.60000000002,6526.916666666667,1,0,0,0
616,2017-09-08,금요일,94016.9,6752.0,94599.10000000002,7851.333333333333,100679.60000000002,6526.916666666667,1,0,0,0
617,2017-09-09,토요일,107145.9,6233.0,94599.10000000002,7851.333333333333,100679.60000000002,6526.916666666667,1,0,0,0
618,2017-09-10,일요일,0.0,0.0,94599.10000000002,7851.333333333333,100679.60000000002,6526.916666666667,1,0,0,0
619,2017-09-11,월요일,142129.6,5645.0,98798.96666666667,7472.5,96699.03333333333,7661.916666666667,1,0,0,0
620,2017-09-12,화요일,96368.8,5021.0,98798.96666666667,7472.5,96699.03333333333,7661.916666666667,1,0,0,0
621,2017-09-13,수요일,110221.8,4501.0,98798.96666666667,7472.5,96699.03333333333,7661.916666666667,1,0,0,0
622,2017-09-14,목요일,105385.4,4191.0,98798.96666666667,7472.5,96699.03333333333,7661.916666666667,1,0,0,0
623,2017-09-15,금요일,101884.7,4457.0,98798.96666666667,7472.5,96699.03333333333,7661.916666666667,1,0,0,0
624,2017-09-16,토요일,101881.0,5135.0,98798.96666666667,7472.5,96699.03333333333,7661.916666666667,1,0,0,0
625,2017-09-17,일요일,0.0,0.0,98798.96666666667,7472.5,96699.03333333333,7661.916666666667,1,0,0,0
626,2017-09-18,월요일,129726.5,5234.0,109645.21666666666,4825.0,104222.09166666667,6148.75,1,0,0,0
627,2017-09-19,화요일,97699.5,5121.0,109645.21666666666,4825.0,104222.09166666667,6148.75,1,0,0,0
628,2017-09-20,수요일,101445.7,4838.0,109645.21666666666,4825.0,104222.09166666667,6148.75,1,0,0,0
629,2017-09-21,목요일,98028.1,4605.0,109645.21666666666,4825.0,104222.09166666667,6148.75,1,0,0,0
630,2017-09-22,금요일,100077.6,4606.0,109645.21666666666,4825.0,104222.09166666667,6148.75,1,0,0,0
631,2017-09-23,토요일,106339.8,4696.0,109645.21666666666,4825.0,104222.09166666667,6148.75,1,0,0,0
632,2017-09-24,일요일,62.0,7621.0,109645.21666666666,4825.0,104222.09166666667,6148.75,1,0,0,0
633,2017-09-25,월요일,136804.0,4895.0,90482.74285714286,5245.857142857143,99326.96153846153,5051.615384615385,1,0,0,0
634,2017-09-26,화요일,104666.6,4813.0,90482.74285714286,5245.857142857143,99326.96153846153,5051.615384615385,1,0,0,0
635,2017-09-27,수요일,109420.9,4598.0,90482.74285714286,5245.857142857143,99326.96153846153,5051.615384615385,1,0,0,0
636,2017-09-28,목요일,110399.7,4454.0,90482.74285714286,5245.857142857143,99326.96153846153,5051.615384615385,1,0,0,0
637,2017-09-29,금요일,120825.0,4720.0,90482.74285714286,5245.857142857143,99326.96153846153,5051.615384615385,1,0,0,0
638,2017-09-30,토요일,128798.9,5447.0,90482.74285714286,5245.857142857143,99326.96153846153,5051.615384615385,1,0,0,0
639,2017-10-01,일요일,4500.0,5562.0,90482.74285714286,5245.857142857143,99326.96153846153,5051.615384615385,1,0,0,0
640,2017-10-02,월요일,180880.7,6898.0,102202.15714285713,4927.0,96342.45,5086.428571428572,1,0,0,0
641,2017-10-03,화요일,100533.5,5408.0,102202.15714285713,4927.0,96342.45,5086.428571428572,1,0,0,0
642,2017-10-04,수요일,0.0,0.0,102202.15714285713,4927.0,96342.45,5086.428571428572,1,0,0,0
643,2017-10-05,목요일,0.0,0.0,102202.15714285713,4927.0,96342.45,5086.428571428572,1,0,0,0
644,2017-10-06,금요일,72.0,5667.0,102202.15714285713,4927.0,96342.45,5086.428571428572,1,0,0,0
645,2017-10-07,토요일,27342.7,5438.0,102202.15714285713,4927.0,96342.45,5086.428571428572,1,0,0,0
646,2017-10-08,일요일,0.0,0.0,102202.15714285713,4927.0,96342.45,5086.428571428572,1,0,0,0
647,2017-10-09,월요일,256450.4,3495.0,77207.225,5852.75,93113.09090909091,5263.636363636364,1,0,0,0
648,2017-10-10,화요일,135157.0,2951.0,77207.225,5852.75,93113.09090909091,5263.636363636364,1,0,0,0
649,2017-10-11,수요일,117166.3,2891.0,77207.225,5852.75,93113.09090909091,5263.636363636364,1,0,0,0
650,2017-10-12,목요일,103131.0,2742.0,77207.225,5852.75,93113.09090909091,5263.636363636364,1,0,0,0
651,2017-10-13,금요일,113255.4,2932.0,77207.225,5852.75,93113.09090909091,5263.636363636364,1,0,0,0
652,2017-10-14,토요일,110622.1,2878.0,77207.225,5852.75,93113.09090909091,5263.636363636364,1,0,0,0
653,2017-10-15,일요일,0.0,0.0,77207.225,5852.75,93113.09090909091,5263.636363636364,1,0,0,0
654,2017-10-16,월요일,132717.9,3006.0,139297.03333333333,2981.5,114461.11000000002,4130.0,1,0,0,0
655,2017-10-17,화요일,89746.2,3223.0,139297.03333333333,2981.5,114461.11000000002,4130.0,1,0,0,0
656,2017-10-18,수요일,91345.3,3390.0,139297.03333333333,2981.5,114461.11000000002,4130.0,1,0,0,0
657,2017-10-19,목요일,87041.5,3587.0,139297.03333333333,2981.5,114461.11000000002,4130.0,1,0,0,0
658,2017-10-20,금요일,89310.7,3889.0,139297.03333333333,2981.5,114461.11000000002,4130.0,1,0,0,0
659,2017-10-21,토요일,99162.2,3947.0,139297.03333333333,2981.5,114461.11000000002,4130.0,1,0,0,0
660,2017-10-22,일요일,0.0,0.0,139297.03333333333,2981.5,114461.11000000002,4130.0,1,0,0,0
661,2017-10-23,월요일,135035.7,4217.0,98220.63333333332,3507.0,118758.83333333333,3244.25,1,0,0,0
662,2017-10-24,화요일,87258.2,4335.0,98220.63333333332,3507.0,118758.83333333333,3244.25,1,0,0,0
663,2017-10-25,수요일,95900.3,4394.0,98220.63333333332,3507.0,118758.83333333333,3244.25,1,0,0,0
664,2017-10-26,목요일,93314.4,4101.0,98220.63333333332,3507.0,118758.83333333333,3244.25,1,0,0,0
665,2017-10-27,금요일,97074.5,4002.0,98220.63333333332,3507.0,118758.83333333333,3244.25,1,0,0,0
666,2017-10-28,토요일,100822.7,3895.0,98220.63333333332,3507.0,118758.83333333333,3244.25,1,0,0,0
667,2017-10-29,일요일,0.0,0.0,98220.63333333332,3507.0,118758.83333333333,3244.25,1,0,0,0
668,2017-10-30,월요일,135170.8,4053.0,101567.63333333332,4157.333333333333,99894.13333333332,3832.1666666666665,1,0,0,0
669,2017-10-31,화요일,93511.1,3975.0,101567.63333333332,4157.333333333333,99894.13333333332,3832.1666666666665,1,0,0,0
670,2017-11-01,수요일,91492.7,3800.0,101567.63333333332,4157.333333333333,99894.13333333332,3832.1666666666665,1,0,0,0
671,2017-11-02,목요일,80147.2,3806.0,101567.63333333332,4157.333333333333,99894.13333333332,3832.1666666666665,1,0,0,0
672,2017-11-03,금요일,87726.8,4004.0,101567.63333333332,4157.333333333333,99894.13333333332,3832.1666666666665,1,0,0,0
673,2017-11-04,토요일,92925.5,4009.0,101567.63333333332,4157.333333333333,99894.13333333332,3832.1666666666665,1,0,0,0
674,2017-11-05,일요일,0.0,0.0,101567.63333333332,4157.333333333333,99894.13333333332,3832.1666666666665,1,0,0,0
675,2017-11-06,월요일,129959.4,3871.0,96829.01666666666,3941.1666666666665,99198.32499999997,4049.25,1,0,0,0
676,2017-11-07,화요일,80742.2,3863.0,96829.01666666666,3941.1666666666665,99198.32499999997,4049.25,1,0,0,0
677,2017-11-08,수요일,89379.6,3758.0,96829.01666666666,3941.1666666666665,99198.32499999997,4049.25,1,0,0,0
678,2017-11-09,목요일,86238.4,3472.0,96829.01666666666,3941.1666666666665,99198.32499999997,4049.25,1,0,0,0
679,2017-11-10,금요일,96311.0,3393.0,96829.01666666666,3941.1666666666665,99198.32499999997,4049.25,1,0,0,0
680,2017-11-11,토요일,98148.6,3189.0,96829.01666666666,3941.1666666666665,99198.32499999997,4049.25,1,0,0,0
681,2017-11-12,일요일,0.0,0.0,96829.01666666666,3941.1666666666665,99198.32499999997,4049.25,1,0,0,0
682,2017-11-13,월요일,127083.7,3338.0,96796.53333333333,3591.0,96812.77500000001,3766.0833333333335,1,0,0,0
683,2017-11-14,화요일,80757.0,3414.0,96796.53333333333,3591.0,96812.77500000001,3766.0833333333335,1,0,0,0
684,2017-11-15,수요일,91216.6,3308.0,96796.53333333333,3591.0,96812.77500000001,3766.0833333333335,1,0,0,0
685,2017-11-16,목요일,84721.6,3019.0,96796.53333333333,3591.0,96812.77500000001,3766.0833333333335,1,0,0,0
686,2017-11-17,금요일,89041.0,3125.0,96796.53333333333,3591.0,96812.77500000001,3766.0833333333335,1,0,0,0
