date,요일,캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),소비자물가지수,자동차용경유,재배지역_평균기온,재배지역_평균운량,재배지역_일강수량,재배지역_일교차,샤인마스캇_거래량(kg),수출(중량),수출(금액),수입(중량),수입(금액),재배면적(ha),최저시급,경제활동인구,실업률 (%)
2017-03-06,월요일,10742.0,3214.0,97.565,1304.55,2.44,0.23,0.04,9.01,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-07,화요일,1943.4,3415.0,97.565,1304.04,-0.39,0.43,0.56,7.37,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-08,수요일,2279.6,3734.0,97.565,1303.59,1.05,0.64,0.11,9.7,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-09,목요일,2501.0,3926.0,97.565,1303.21,4.8,0.08,0.0,13.61,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-10,금요일,11283.2,2452.0,97.565,1302.8,5.09,0.02,0.0,15.25,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-11,토요일,836.4,3415.0,97.565,1302.11,6.27,0.68,0.0,20.43,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-12,일요일,0.0,0.0,97.565,1301.83,8.18,1.76,0.0,18.23,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-13,월요일,7708.0,3134.0,97.565,1301.76,8.12,0.7,0.0,12.84,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-14,화요일,3960.6,3026.0,97.565,1301.02,5.82,0.0,0.0,11.66,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-15,수요일,4870.8,3416.0,97.565,1300.28,4.85,0.0,0.0,16.11,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-16,목요일,1672.8,3387.0,97.565,1299.25,5.53,0.51,0.0,15.59,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-17,금요일,6100.8,3044.0,97.565,1298.26,6.96,0.2,0.0,18.41,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-18,토요일,3942.0,3394.0,97.565,1297.22,8.06,0.7,0.0,15.91,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-19,일요일,0.0,0.0,97.565,1296.7,9.17,0.1,0.0,19.4,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-20,월요일,5658.0,2692.0,97.565,1296.27,7.53,1.66,3.06,12.55,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-21,화요일,5600.6,2597.0,97.565,1294.74,7.49,0.41,1.17,10.76,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-22,수요일,5510.4,3152.0,97.565,1293.51,6.96,0.9,0.0,15.55,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-23,목요일,5580.2,2759.0,97.565,1292.12,8.8,0.78,0.0,12.36,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-24,금요일,5510.4,2945.0,97.565,1290.88,8.08,1.46,0.01,13.12,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-25,토요일,4920.0,2770.0,97.565,1289.62,6.08,1.23,9.97,6.15,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-26,일요일,0.0,0.0,97.565,1289.0,5.71,1.72,0.34,8.01,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-27,월요일,7872.0,2864.0,97.565,1288.47,5.3,1.13,1.4,9.67,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-28,화요일,4756.0,2395.0,97.565,1286.82,7.02,1.6,0.56,14.73,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-29,수요일,4526.4,2705.0,97.565,1285.39,8.18,0.74,1.1,10.37,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-30,목요일,0.0,0.0,97.565,1284.19,10.69,1.05,0.0,16.96,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-03-31,금요일,2361.6,2827.0,97.565,1283.4,9.23,1.82,2.91,6.62,0.0,675.8612903225807,1195.5483870967741,591710.0322580645,1662215.6129032257,13107.0,6470.0,951000,0.14
2017-04-01,토요일,2952.0,2793.0,97.442,1281.44,7.81,1.09,3.14,9.24,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-02,일요일,0.0,0.0,97.442,1280.79,8.33,0.12,0.0,15.02,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-03,월요일,14874.8,2782.0,97.442,1280.48,10.84,0.0,0.0,18.99,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-04,화요일,2509.2,3103.0,97.442,1279.35,13.27,0.94,0.0,20.56,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-05,수요일,5543.2,2680.0,97.442,1278.42,13.45,2.03,15.31,5.95,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-06,목요일,1771.2,2611.0,97.442,1277.8,13.68,1.97,7.84,6.97,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-07,금요일,4050.8,2598.0,97.442,1277.33,14.75,1.15,0.0,16.01,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-08,토요일,3148.8,2553.0,97.442,1276.71,15.6,1.76,0.02,16.91,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-09,일요일,0.0,0.0,97.442,1276.41,13.99,1.72,0.12,10.02,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-10,월요일,7691.6,3033.0,97.442,1276.64,14.05,1.11,0.13,12.62,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-11,화요일,2976.6,3428.0,97.442,1276.81,12.26,0.92,12.09,10.38,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-12,수요일,2878.2,3405.0,97.442,1276.95,12.07,0.31,0.0,11.58,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-13,목요일,5357.6,3110.0,97.442,1276.91,12.92,0.64,0.0,17.34,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-14,금요일,3886.8,2994.0,97.442,1276.95,14.51,1.35,0.12,13.68,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-15,토요일,0.0,0.0,97.442,1276.9,17.39,0.41,0.39,16.51,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-16,일요일,0.0,0.0,97.442,1276.7,18.04,1.5,0.0,19.54,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-17,월요일,770.8,1585.0,97.442,1277.0,13.2,1.5,12.96,4.92,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-18,화요일,11496.4,3824.0,97.442,1277.89,13.45,1.09,3.89,13.53,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-19,수요일,2558.4,3034.0,97.442,1278.28,12.99,0.33,0.0,12.98,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-20,목요일,3247.2,3682.0,97.442,1278.32,11.47,1.54,1.59,8.59,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-21,금요일,738.0,4482.0,97.442,1278.26,12.79,0.74,0.0,14.19,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-22,토요일,8675.6,3606.0,97.442,1278.09,13.59,0.1,0.0,15.4,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-23,일요일,0.0,0.0,97.442,1277.82,14.23,0.0,0.0,17.37,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-24,월요일,1607.2,3867.0,97.442,1278.24,14.96,0.59,0.0,17.86,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-25,화요일,4805.2,3905.0,97.442,1277.99,16.54,1.62,1.93,13.01,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-26,수요일,2580.2,4170.0,97.442,1277.77,15.11,0.7,0.85,11.34,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-27,목요일,0.0,0.0,97.442,1277.64,12.81,0.02,0.0,13.49,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-28,금요일,4021.6,4512.0,97.442,1277.54,14.59,0.33,0.0,19.84,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-29,토요일,0.0,0.0,97.442,1277.07,17.0,0.08,0.0,18.56,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-04-30,일요일,0.0,0.0,97.442,1276.67,19.35,0.0,0.0,19.25,0.0,617.2566666666667,1163.5666666666666,433507.93333333335,1034999.5333333333,13107.0,6470.0,962448,0.14
2017-05-01,월요일,4481.0,4205.0,97.546,1276.74,18.94,0.27,0.0,15.52,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-02,화요일,4067.2,4653.0,97.546,1276.54,17.49,0.64,0.0,16.69,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-03,수요일,4161.4,4091.0,97.546,1276.11,19.17,0.0,0.0,19.64,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-04,목요일,131.2,3811.0,97.546,1276.09,19.77,1.43,0.11,15.96,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-05,금요일,2535.2,4630.0,97.546,1275.74,19.27,1.13,5.39,10.47,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-06,토요일,1082.4,3305.0,97.546,1275.6,16.27,0.49,0.0,12.77,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-07,일요일,0.0,0.0,97.546,1275.43,16.63,0.27,0.0,17.95,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-08,월요일,3589.4,4385.0,97.546,1275.51,17.28,1.43,0.0,16.45,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-09,화요일,2527.8,4454.0,97.546,1274.56,14.93,2.01,10.33,6.99,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-10,수요일,1069.8,4013.0,97.546,1274.26,15.2,1.23,1.48,7.23,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-11,목요일,3452.4,4724.0,97.546,1273.58,18.65,1.52,0.76,15.2,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-12,금요일,4999.8,4563.0,97.546,1272.82,17.66,1.52,0.2,7.9,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-13,토요일,569.0,5907.0,97.546,1272.2,17.88,1.13,0.79,14.29,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-14,일요일,0.0,0.0,97.546,1271.68,16.06,0.0,0.0,12.53,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-15,월요일,1634.0,6844.0,97.546,1271.72,15.98,0.53,0.0,13.51,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-16,화요일,2460.6,5397.0,97.546,1270.92,16.35,1.29,0.0,12.3,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-17,수요일,1347.8,6791.0,97.546,1270.49,17.9,0.06,0.0,16.19,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-18,목요일,2246.2,7790.0,97.546,1270.04,19.61,0.23,0.0,17.09,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-19,금요일,636.6,7422.0,97.546,1269.61,20.89,0.0,0.0,18.03,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-20,토요일,3056.0,6675.0,97.546,1269.05,20.54,1.05,0.0,15.83,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-21,일요일,0.0,0.0,97.546,1268.73,20.31,0.49,0.0,15.33,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-22,월요일,1797.4,7119.0,97.546,1268.91,21.12,0.57,0.0,16.88,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-23,화요일,1277.0,11109.0,97.546,1268.54,20.2,1.91,1.46,12.37,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-24,수요일,3803.2,6888.0,97.546,1268.22,20.16,0.84,2.9,10.05,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-25,목요일,2493.8,8166.0,97.546,1267.95,19.46,0.16,0.0,15.49,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-26,금요일,2894.0,9224.0,97.546,1267.65,16.25,0.31,0.0,12.21,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-27,토요일,3302.0,7265.0,97.546,1267.18,17.92,0.02,0.0,17.39,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-28,일요일,0.0,0.0,97.546,1266.87,20.91,0.16,0.0,18.32,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-29,월요일,5303.8,7562.0,97.546,1267.01,23.67,0.18,0.0,17.07,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-30,화요일,2670.0,7720.0,97.546,1266.77,22.7,0.98,0.0,15.39,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-05-31,수요일,4100.8,6253.0,97.546,1266.49,21.44,1.25,0.21,13.13,0.0,1051.9483870967742,3122.1290322580644,97564.62580645162,201246.61290322582,13107.0,6470.0,965068,0.12
2017-06-01,목요일,4266.4,6606.0,97.338,1265.48,21.89,0.92,0.0,11.88,0.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-02,금요일,3262.0,7357.0,97.338,1264.69,19.84,0.57,0.0,14.9,24.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-03,토요일,3664.0,7433.0,97.338,1263.89,19.77,0.37,0.1,10.89,10.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-04,일요일,0.0,0.0,97.338,1263.45,20.04,0.23,0.0,17.22,0.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-05,월요일,6141.0,7014.0,97.338,1263.43,21.2,0.82,0.0,16.87,0.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-06,화요일,4722.0,7214.0,97.338,1262.44,17.97,1.97,3.41,6.91,228.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-07,수요일,6116.0,6840.0,97.338,1261.92,18.61,1.87,1.62,5.54,0.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-08,목요일,11077.0,7378.0,97.338,1261.12,20.13,1.25,0.0,10.94,208.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-09,금요일,10360.0,6560.0,97.338,1259.81,21.73,0.98,0.0,14.97,210.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-10,토요일,9383.0,6419.0,97.338,1258.45,21.7,1.43,0.1,10.96,360.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-11,일요일,0.0,0.0,97.338,1257.7,22.31,0.1,0.17,14.2,0.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-12,월요일,17845.0,6148.0,97.338,1257.18,20.57,1.02,0.07,10.05,380.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-13,화요일,13606.0,6412.0,97.338,1255.56,19.55,1.15,4.26,11.36,452.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-14,수요일,18715.0,6068.0,97.338,1254.23,20.59,0.57,0.0,13.69,516.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-15,목요일,16592.2,5900.0,97.338,1252.92,22.59,0.27,0.0,14.48,538.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-16,금요일,20908.0,5639.0,97.338,1251.31,23.57,0.0,0.0,15.96,646.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-17,토요일,28590.0,5590.0,97.338,1249.72,23.81,0.0,0.0,15.52,672.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-18,일요일,0.0,0.0,97.338,1248.92,24.61,0.0,0.0,17.78,0.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-19,월요일,35956.0,5290.0,97.338,1248.38,25.32,1.0,0.0,16.25,720.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-20,화요일,30308.0,5092.0,97.338,1246.83,23.57,1.33,0.0,11.05,484.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-21,수요일,30269.0,5132.0,97.338,1245.27,24.24,0.7,0.19,12.69,464.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-22,목요일,37374.0,4859.0,97.338,1243.62,25.0,0.7,0.0,13.43,320.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-23,금요일,43103.0,4943.0,97.338,1242.22,26.07,0.62,0.0,14.61,320.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-24,토요일,49603.0,4504.0,97.338,1240.87,24.1,1.91,1.74,10.84,80.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-25,일요일,0.0,0.0,97.338,1240.04,23.73,1.54,8.2,10.95,0.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-26,월요일,61633.0,4322.0,97.338,1239.39,22.63,1.8,9.95,8.51,282.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-27,화요일,51041.0,3983.0,97.338,1237.91,23.58,1.43,4.93,9.15,82.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-28,수요일,49975.0,3904.0,97.338,1236.74,25.07,1.33,0.03,11.51,138.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-29,목요일,57603.0,3875.0,97.338,1235.64,24.63,0.8,0.17,8.87,138.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-06-30,금요일,57227.0,3638.0,97.338,1234.86,25.27,1.52,4.0,9.79,254.0,1890.52,13226.966666666667,66976.17,136656.23333333334,13107.0,6470.0,968310,0.13
2017-07-01,토요일,60502.5,3720.0,97.499,1232.91,25.12,1.95,5.37,6.34,278.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-02,일요일,0.0,0.0,97.499,1232.16,26.24,2.05,24.57,5.68,0.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-03,월요일,73388.0,3718.0,97.499,1231.72,25.89,2.05,16.09,6.45,882.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-04,화요일,63858.0,3544.0,97.499,1230.93,25.7,1.21,20.93,7.15,462.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-05,수요일,61451.0,3644.0,97.499,1230.41,27.18,0.92,0.0,10.32,604.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-06,목요일,79778.5,3618.0,97.499,1230.08,25.99,1.05,5.26,8.77,430.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-07,금요일,91146.0,3735.0,97.499,1229.63,26.17,1.72,2.48,5.52,868.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-08,토요일,102212.5,3578.0,97.499,1229.1,25.49,2.01,27.43,5.83,242.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-09,일요일,0.0,0.0,97.499,1228.8,27.03,1.97,9.34,9.82,0.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-10,월요일,125498.0,3623.0,97.499,1229.02,27.06,2.05,15.84,4.97,890.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-11,화요일,104163.5,3520.0,97.499,1229.67,27.32,1.76,1.05,8.31,478.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-12,수요일,112836.5,3538.0,97.499,1229.4,27.66,1.13,0.0,9.83,426.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-13,목요일,100488.5,3592.0,97.499,1229.21,27.35,0.39,0.0,11.94,930.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-14,금요일,113715.0,3675.0,97.499,1229.32,25.79,1.35,16.29,11.6,744.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-15,토요일,120538.0,3748.0,97.499,1228.95,24.35,2.05,41.7,5.13,330.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-16,일요일,0.0,0.0,97.499,1228.83,26.76,2.05,15.99,7.4,0.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-17,월요일,134890.5,3923.0,97.499,1229.42,25.85,2.03,6.39,8.4,726.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-18,화요일,125687.0,3891.0,97.499,1229.2,25.83,1.64,1.58,7.72,632.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-19,수요일,124918.5,3936.0,97.499,1229.21,28.04,1.39,0.0,10.23,322.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-20,목요일,133532.5,4037.0,97.499,1229.31,28.68,0.82,0.0,9.86,880.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-21,금요일,151618.5,4045.0,97.499,1229.31,29.32,1.64,1.05,9.56,874.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-22,토요일,180905.0,4079.0,97.499,1229.1,28.81,1.91,0.04,8.23,490.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
2017-07-23,일요일,0.0,0.0,97.499,1228.91,27.16,2.05,12.99,5.04,0.0,3326.5806451612902,20808.1935483871,74119.30322580645,174369.51612903227,13107.0,6470.0,966793,0.12
