,date,요일,토마토_거래량(kg),토마토_가격(원/kg),토마토_거래량의_1주전_평균,토마토_가격의_1주전_평균,토마토_거래량의_2주전_평균,토마토_가격의_2주전_평균,계절_가을,계절_겨울,계절_봄,계절_여름
438,2017-03-14,화요일,360284.0,2482.0,347498.5833333333,2690.3333333333335,321733.2166666667,2767.3333333333335,0,0,1,0
439,2017-03-15,수요일,399331.0,2552.0,347498.5833333333,2690.3333333333335,321733.2166666667,2767.3333333333335,0,0,1,0
440,2017-03-16,목요일,313603.5,2634.0,347498.5833333333,2690.3333333333335,321733.2166666667,2767.3333333333335,0,0,1,0
441,2017-03-17,금요일,502803.5,2466.0,347498.5833333333,2690.3333333333335,321733.2166666667,2767.3333333333335,0,0,1,0
442,2017-03-18,토요일,400843.5,2474.0,347498.5833333333,2690.3333333333335,321733.2166666667,2767.3333333333335,0,0,1,0
443,2017-03-19,일요일,0.0,0.0,347498.5833333333,2690.3333333333335,321733.2166666667,2767.3333333333335,0,0,1,0
444,2017-03-20,월요일,554499.5,2542.0,417693.0833333333,2535.3333333333335,382595.8333333333,2612.8333333333335,0,0,1,0
445,2017-03-21,화요일,381375.5,2406.0,417693.0833333333,2535.3333333333335,382595.8333333333,2612.8333333333335,0,0,1,0
446,2017-03-22,수요일,382369.5,2490.0,417693.0833333333,2535.3333333333335,382595.8333333333,2612.8333333333335,0,0,1,0
447,2017-03-23,목요일,261586.5,2594.0,417693.0833333333,2535.3333333333335,382595.8333333333,2612.8333333333335,0,0,1,0
448,2017-03-24,금요일,479212.0,2567.0,417693.0833333333,2535.3333333333335,382595.8333333333,2612.8333333333335,0,0,1,0
449,2017-03-25,토요일,423334.0,2634.0,417693.0833333333,2535.3333333333335,382595.8333333333,2612.8333333333335,0,0,1,0
450,2017-03-26,일요일,0.0,0.0,417693.0833333333,2535.3333333333335,382595.8333333333,2612.8333333333335,0,0,1,0
451,2017-03-27,월요일,561767.5,2659.0,413729.5,2538.8333333333335,415711.2916666667,2537.0833333333335,0,0,1,0
452,2017-03-28,화요일,378593.0,2556.0,413729.5,2538.8333333333335,415711.2916666667,2537.0833333333335,0,0,1,0
453,2017-03-29,수요일,393122.0,2633.0,413729.5,2538.8333333333335,415711.2916666667,2537.0833333333335,0,0,1,0
454,2017-03-30,목요일,298860.5,2693.0,413729.5,2538.8333333333335,415711.2916666667,2537.0833333333335,0,0,1,0
455,2017-03-31,금요일,442626.6,2657.0,413729.5,2538.8333333333335,415711.2916666667,2537.0833333333335,0,0,1,0
456,2017-04-01,토요일,407870.0,2871.0,413729.5,2538.8333333333335,415711.2916666667,2537.0833333333335,0,0,1,0
457,2017-04-02,일요일,0.0,0.0,413729.5,2538.8333333333335,415711.2916666667,2537.0833333333335,0,0,1,0
458,2017-04-03,월요일,575354.2,2855.0,413806.60000000003,2678.1666666666665,413768.05,2608.5,0,0,1,0
459,2017-04-04,화요일,440722.0,2713.0,413806.60000000003,2678.1666666666665,413768.05,2608.5,0,0,1,0
460,2017-04-05,수요일,518207.0,2651.0,413806.60000000003,2678.1666666666665,413768.05,2608.5,0,0,1,0
461,2017-04-06,목요일,347862.5,2614.0,413806.60000000003,2678.1666666666665,413768.05,2608.5,0,0,1,0
462,2017-04-07,금요일,572555.0,2516.0,413806.60000000003,2678.1666666666665,413768.05,2608.5,0,0,1,0
463,2017-04-08,토요일,607628.5,2532.0,413806.60000000003,2678.1666666666665,413768.05,2608.5,0,0,1,0
464,2017-04-09,일요일,0.0,0.0,413806.60000000003,2678.1666666666665,413768.05,2608.5,0,0,1,0
465,2017-04-10,월요일,962598.5,2307.0,510388.2,2646.8333333333335,462097.39999999997,2662.5,0,0,1,0
466,2017-04-11,화요일,689670.5,2157.0,510388.2,2646.8333333333335,462097.39999999997,2662.5,0,0,1,0
467,2017-04-12,수요일,825937.5,2041.0,510388.2,2646.8333333333335,462097.39999999997,2662.5,0,0,1,0
468,2017-04-13,목요일,666382.5,1961.0,510388.2,2646.8333333333335,462097.39999999997,2662.5,0,0,1,0
469,2017-04-14,금요일,875941.0,1715.0,510388.2,2646.8333333333335,462097.39999999997,2662.5,0,0,1,0
470,2017-04-15,토요일,819599.0,1567.0,510388.2,2646.8333333333335,462097.39999999997,2662.5,0,0,1,0
471,2017-04-16,일요일,0.0,0.0,510388.2,2646.8333333333335,462097.39999999997,2662.5,0,0,1,0
472,2017-04-17,월요일,1058669.5,1495.0,806688.1666666666,1958.0,658538.1833333333,2302.4166666666665,0,0,1,0
473,2017-04-18,화요일,673721.0,1457.0,806688.1666666666,1958.0,658538.1833333333,2302.4166666666665,0,0,1,0
474,2017-04-19,수요일,752865.0,1522.0,806688.1666666666,1958.0,658538.1833333333,2302.4166666666665,0,0,1,0
475,2017-04-20,목요일,600719.0,1592.0,806688.1666666666,1958.0,658538.1833333333,2302.4166666666665,0,0,1,0
476,2017-04-21,금요일,778421.5,1580.0,806688.1666666666,1958.0,658538.1833333333,2302.4166666666665,0,0,1,0
477,2017-04-22,토요일,691273.0,1613.0,806688.1666666666,1958.0,658538.1833333333,2302.4166666666665,0,0,1,0
478,2017-04-23,일요일,0.0,0.0,806688.1666666666,1958.0,658538.1833333333,2302.4166666666665,0,0,1,0
479,2017-04-24,월요일,1014267.2,1618.0,759278.1666666666,1543.1666666666667,782983.1666666666,1750.5833333333333,0,0,1,0
480,2017-04-25,화요일,650686.4,1598.0,759278.1666666666,1543.1666666666667,782983.1666666666,1750.5833333333333,0,0,1,0
481,2017-04-26,수요일,714505.0,1693.0,759278.1666666666,1543.1666666666667,782983.1666666666,1750.5833333333333,0,0,1,0
482,2017-04-27,목요일,550851.6,1785.0,759278.1666666666,1543.1666666666667,782983.1666666666,1750.5833333333333,0,0,1,0
483,2017-04-28,금요일,694208.0,1796.0,759278.1666666666,1543.1666666666667,782983.1666666666,1750.5833333333333,0,0,1,0
484,2017-04-29,토요일,665950.0,1809.0,759278.1666666666,1543.1666666666667,782983.1666666666,1750.5833333333333,0,0,1,0
485,2017-04-30,일요일,0.0,0.0,759278.1666666666,1543.1666666666667,782983.1666666666,1750.5833333333333,0,0,1,0
486,2017-05-01,월요일,906970.5,1856.0,715078.0333333333,1716.5,737178.1,1629.8333333333333,0,0,1,0
487,2017-05-02,화요일,628193.5,1917.0,715078.0333333333,1716.5,737178.1,1629.8333333333333,0,0,1,0
488,2017-05-03,수요일,629941.5,1890.0,715078.0333333333,1716.5,737178.1,1629.8333333333333,0,0,1,0
489,2017-05-04,목요일,512630.4,1840.0,715078.0333333333,1716.5,737178.1,1629.8333333333333,0,0,1,0
490,2017-05-05,금요일,678674.5,1758.0,715078.0333333333,1716.5,737178.1,1629.8333333333333,0,0,1,0
491,2017-05-06,토요일,675635.0,1721.0,715078.0333333333,1716.5,737178.1,1629.8333333333333,0,0,1,0
492,2017-05-07,일요일,0.0,0.0,715078.0333333333,1716.5,737178.1,1629.8333333333333,0,0,1,0
493,2017-05-08,월요일,1052506.8,1617.0,672007.5666666667,1830.3333333333333,693542.8,1773.4166666666667,0,0,1,0
494,2017-05-09,화요일,598214.5,1539.0,672007.5666666667,1830.3333333333333,693542.8,1773.4166666666667,0,0,1,0
495,2017-05-10,수요일,622086.5,1594.0,672007.5666666667,1830.3333333333333,693542.8,1773.4166666666667,0,0,1,0
496,2017-05-11,목요일,494290.5,1656.0,672007.5666666667,1830.3333333333333,693542.8,1773.4166666666667,0,0,1,0
497,2017-05-12,금요일,592544.5,1703.0,672007.5666666667,1830.3333333333333,693542.8,1773.4166666666667,0,0,1,0
498,2017-05-13,토요일,613997.5,1722.0,672007.5666666667,1830.3333333333333,693542.8,1773.4166666666667,0,0,1,0
499,2017-05-14,일요일,0.0,0.0,672007.5666666667,1830.3333333333333,693542.8,1773.4166666666667,0,0,1,0
500,2017-05-15,월요일,766361.5,1741.0,662273.3833333333,1638.5,667140.475,1734.4166666666667,0,0,1,0
501,2017-05-16,화요일,553042.5,1794.0,662273.3833333333,1638.5,667140.475,1734.4166666666667,0,0,1,0
502,2017-05-17,수요일,617527.5,1865.0,662273.3833333333,1638.5,667140.475,1734.4166666666667,0,0,1,0
503,2017-05-18,목요일,425321.0,1920.0,662273.3833333333,1638.5,667140.475,1734.4166666666667,0,0,1,0
504,2017-05-19,금요일,597015.0,1978.0,662273.3833333333,1638.5,667140.475,1734.4166666666667,0,0,1,0
505,2017-05-20,토요일,592553.5,1931.0,662273.3833333333,1638.5,667140.475,1734.4166666666667,0,0,1,0
506,2017-05-21,일요일,0.0,0.0,662273.3833333333,1638.5,667140.475,1734.4166666666667,0,0,1,0
507,2017-05-22,월요일,908571.0,1928.0,591970.1666666666,1871.5,627121.775,1755.0,0,0,1,0
508,2017-05-23,화요일,647307.5,1887.0,591970.1666666666,1871.5,627121.775,1755.0,0,0,1,0
509,2017-05-24,수요일,727382.0,1829.0,591970.1666666666,1871.5,627121.775,1755.0,0,0,1,0
510,2017-05-25,목요일,600963.6,1778.0,591970.1666666666,1871.5,627121.775,1755.0,0,0,1,0
511,2017-05-26,금요일,823157.5,1696.0,591970.1666666666,1871.5,627121.775,1755.0,0,0,1,0
512,2017-05-27,토요일,744419.0,1564.0,591970.1666666666,1871.5,627121.775,1755.0,0,0,1,0
513,2017-05-28,일요일,0.0,0.0,591970.1666666666,1871.5,627121.775,1755.0,0,0,1,0
514,2017-05-29,월요일,1081083.5,1458.0,741966.7666666666,1780.3333333333333,666968.4666666667,1825.9166666666667,0,0,1,0
515,2017-05-30,화요일,659949.0,1372.0,741966.7666666666,1780.3333333333333,666968.4666666667,1825.9166666666667,0,0,1,0
516,2017-05-31,수요일,741006.8,1386.0,741966.7666666666,1780.3333333333333,666968.4666666667,1825.9166666666667,0,0,1,0
517,2017-06-01,목요일,519781.0,1374.0,741966.7666666666,1780.3333333333333,666968.4666666667,1825.9166666666667,0,0,0,1
518,2017-06-02,금요일,715071.0,1317.0,741966.7666666666,1780.3333333333333,666968.4666666667,1825.9166666666667,0,0,0,1
519,2017-06-03,토요일,657644.0,1322.0,741966.7666666666,1780.3333333333333,666968.4666666667,1825.9166666666667,0,0,0,1
520,2017-06-04,일요일,0.0,0.0,741966.7666666666,1780.3333333333333,666968.4666666667,1825.9166666666667,0,0,0,1
521,2017-06-05,월요일,1035059.0,1277.0,729089.2166666667,1371.5,735527.9916666666,1575.9166666666667,0,0,0,1
522,2017-06-06,화요일,656387.0,1246.0,729089.2166666667,1371.5,735527.9916666666,1575.9166666666667,0,0,0,1
523,2017-06-07,수요일,705247.5,1265.0,729089.2166666667,1371.5,735527.9916666666,1575.9166666666667,0,0,0,1
524,2017-06-08,목요일,538543.0,1257.0,729089.2166666667,1371.5,735527.9916666666,1575.9166666666667,0,0,0,1
525,2017-06-09,금요일,699086.0,1277.0,729089.2166666667,1371.5,735527.9916666666,1575.9166666666667,0,0,0,1
526,2017-06-10,토요일,745789.5,1258.0,729089.2166666667,1371.5,735527.9916666666,1575.9166666666667,0,0,0,1
527,2017-06-11,일요일,0.0,0.0,729089.2166666667,1371.5,735527.9916666666,1575.9166666666667,0,0,0,1
528,2017-06-12,월요일,945496.0,1228.0,730018.6666666666,1263.3333333333333,729553.9416666668,1317.4166666666667,0,0,0,1
529,2017-06-13,화요일,626042.0,1282.0,730018.6666666666,1263.3333333333333,729553.9416666668,1317.4166666666667,0,0,0,1
530,2017-06-14,수요일,646033.0,1337.0,730018.6666666666,1263.3333333333333,729553.9416666668,1317.4166666666667,0,0,0,1
531,2017-06-15,목요일,522183.5,1387.0,730018.6666666666,1263.3333333333333,729553.9416666668,1317.4166666666667,0,0,0,1
532,2017-06-16,금요일,632275.0,1453.0,730018.6666666666,1263.3333333333333,729553.9416666668,1317.4166666666667,0,0,0,1
533,2017-06-17,토요일,601536.0,1489.0,730018.6666666666,1263.3333333333333,729553.9416666668,1317.4166666666667,0,0,0,1
534,2017-06-18,일요일,0.0,0.0,730018.6666666666,1263.3333333333333,729553.9416666668,1317.4166666666667,0,0,0,1
535,2017-06-19,월요일,776487.0,1467.0,662260.9166666666,1362.6666666666667,696139.7916666666,1313.0,0,0,0,1
536,2017-06-20,화요일,522633.0,1482.0,662260.9166666666,1362.6666666666667,696139.7916666666,1313.0,0,0,0,1
537,2017-06-21,수요일,622899.0,1499.0,662260.9166666666,1362.6666666666667,696139.7916666666,1313.0,0,0,0,1
538,2017-06-22,목요일,531185.0,1519.0,662260.9166666666,1362.6666666666667,696139.7916666666,1313.0,0,0,0,1
539,2017-06-23,금요일,699539.2,1496.0,662260.9166666666,1362.6666666666667,696139.7916666666,1313.0,0,0,0,1
540,2017-06-24,토요일,713405.2,1399.0,662260.9166666666,1362.6666666666667,696139.7916666666,1313.0,0,0,0,1
541,2017-06-25,일요일,0.0,0.0,662260.9166666666,1362.6666666666667,696139.7916666666,1313.0,0,0,0,1
542,2017-06-26,월요일,1067323.9,1262.0,644358.0666666668,1477.0,653309.4916666667,1419.8333333333333,0,0,0,1
543,2017-06-27,화요일,795950.0,1100.0,644358.0666666668,1477.0,653309.4916666667,1419.8333333333333,0,0,0,1
544,2017-06-28,수요일,780282.2,974.0,644358.0666666668,1477.0,653309.4916666667,1419.8333333333333,0,0,0,1
545,2017-06-29,목요일,663121.3,906.0,644358.0666666668,1477.0,653309.4916666667,1419.8333333333333,0,0,0,1
546,2017-06-30,금요일,651303.5,864.0,644358.0666666668,1477.0,653309.4916666667,1419.8333333333333,0,0,0,1
547,2017-07-01,토요일,673343.0,755.0,644358.0666666668,1477.0,653309.4916666667,1419.8333333333333,0,0,0,1
548,2017-07-02,일요일,0.0,0.0,644358.0666666668,1477.0,653309.4916666667,1419.8333333333333,0,0,0,1
549,2017-07-03,월요일,790588.1,772.0,771887.3166666665,976.8333333333334,708122.6916666668,1226.9166666666667,0,0,0,1
550,2017-07-04,화요일,591783.6,757.0,771887.3166666665,976.8333333333334,708122.6916666668,1226.9166666666667,0,0,0,1
551,2017-07-05,수요일,555256.0,790.0,771887.3166666665,976.8333333333334,708122.6916666668,1226.9166666666667,0,0,0,1
552,2017-07-06,목요일,475869.0,879.0,771887.3166666665,976.8333333333334,708122.6916666668,1226.9166666666667,0,0,0,1
553,2017-07-07,금요일,483687.9,915.0,771887.3166666665,976.8333333333334,708122.6916666668,1226.9166666666667,0,0,0,1
554,2017-07-08,토요일,572529.4,838.0,771887.3166666665,976.8333333333334,708122.6916666668,1226.9166666666667,0,0,0,1
555,2017-07-09,일요일,0.0,0.0,771887.3166666665,976.8333333333334,708122.6916666668,1226.9166666666667,0,0,0,1
556,2017-07-10,월요일,734213.4,795.0,578285.6666666666,825.1666666666666,675086.4916666666,901.0,0,0,0,1
557,2017-07-11,화요일,477519.8,824.0,578285.6666666666,825.1666666666666,675086.4916666666,901.0,0,0,0,1
558,2017-07-12,수요일,504229.6,880.0,578285.6666666666,825.1666666666666,675086.4916666666,901.0,0,0,0,1
559,2017-07-13,목요일,431153.7,883.0,578285.6666666666,825.1666666666666,675086.4916666666,901.0,0,0,0,1
560,2017-07-14,금요일,392946.3,958.0,578285.6666666666,825.1666666666666,675086.4916666666,901.0,0,0,0,1
561,2017-07-15,토요일,412643.6,996.0,578285.6666666666,825.1666666666666,675086.4916666666,901.0,0,0,0,1
562,2017-07-16,일요일,0.0,0.0,578285.6666666666,825.1666666666666,675086.4916666666,901.0,0,0,0,1
563,2017-07-17,월요일,593670.2,1019.0,492117.73333333334,889.3333333333334,535201.7,857.25,0,0,0,1
564,2017-07-18,화요일,484854.7,1046.0,492117.73333333334,889.3333333333334,535201.7,857.25,0,0,0,1
565,2017-07-19,수요일,477090.6,1126.0,492117.73333333334,889.3333333333334,535201.7,857.25,0,0,0,1
566,2017-07-20,목요일,411109.7,1114.0,492117.73333333334,889.3333333333334,535201.7,857.25,0,0,0,1
567,2017-07-21,금요일,383528.2,1184.0,492117.73333333334,889.3333333333334,535201.7,857.25,0,0,0,1
568,2017-07-22,토요일,409386.0,1175.0,492117.73333333334,889.3333333333334,535201.7,857.25,0,0,0,1
569,2017-07-23,일요일,0.0,0.0,492117.73333333334,889.3333333333334,535201.7,857.25,0,0,0,1
570,2017-07-24,월요일,529798.0,1282.0,459939.89999999997,1110.6666666666667,476028.81666666665,1000.0,0,0,0,1
571,2017-07-25,화요일,409491.6,1270.0,459939.89999999997,1110.6666666666667,476028.81666666665,1000.0,0,0,0,1
572,2017-07-26,수요일,393961.7,1281.0,459939.89999999997,1110.6666666666667,476028.81666666665,1000.0,0,0,0,1
573,2017-07-27,목요일,325541.9,1266.0,459939.89999999997,1110.6666666666667,476028.81666666665,1000.0,0,0,0,1
574,2017-07-28,금요일,315275.2,1384.0,459939.89999999997,1110.6666666666667,476028.81666666665,1000.0,0,0,0,1
575,2017-07-29,토요일,330698.0,1314.0,459939.89999999997,1110.6666666666667,476028.81666666665,1000.0,0,0,0,1
576,2017-07-30,일요일,0.0,0.0,459939.89999999997,1110.6666666666667,476028.81666666665,1000.0,0,0,0,1
577,2017-07-31,월요일,385143.7,1489.0,384127.7333333334,1299.5,422033.8166666667,1205.0833333333333,0,0,0,1
578,2017-08-01,화요일,272171.6,1579.0,384127.7333333334,1299.5,422033.8166666667,1205.0833333333333,0,0,0,1
579,2017-08-02,수요일,250626.5,1732.0,384127.7333333334,1299.5,422033.8166666667,1205.0833333333333,0,0,0,1
580,2017-08-03,목요일,192287.0,2184.0,384127.7333333334,1299.5,422033.8166666667,1205.0833333333333,0,0,0,1
581,2017-08-04,금요일,263416.6,2592.0,384127.7333333334,1299.5,422033.8166666667,1205.0833333333333,0,0,0,1
582,2017-08-05,토요일,94563.2,2038.0,384127.7333333334,1299.5,422033.8166666667,1205.0833333333333,0,0,0,1
583,2017-08-06,일요일,0.0,0.0,384127.7333333334,1299.5,422033.8166666667,1205.0833333333333,0,0,0,1
584,2017-08-07,월요일,366674.0,2503.0,243034.76666666663,1935.6666666666667,313581.25000000006,1617.5833333333333,0,0,0,1
585,2017-08-08,화요일,246751.6,2620.0,243034.76666666663,1935.6666666666667,313581.25000000006,1617.5833333333333,0,0,0,1
586,2017-08-09,수요일,290063.8,2486.0,243034.76666666663,1935.6666666666667,313581.25000000006,1617.5833333333333,0,0,0,1
587,2017-08-10,목요일,273067.6,2453.0,243034.76666666663,1935.6666666666667,313581.25000000006,1617.5833333333333,0,0,0,1
588,2017-08-11,금요일,307018.0,2305.0,243034.76666666663,1935.6666666666667,313581.25000000006,1617.5833333333333,0,0,0,1
589,2017-08-12,토요일,368685.9,2056.0,243034.76666666663,1935.6666666666667,313581.25000000006,1617.5833333333333,0,0,0,1
590,2017-08-13,일요일,0.0,0.0,243034.76666666663,1935.6666666666667,313581.25000000006,1617.5833333333333,0,0,0,1
591,2017-08-14,월요일,497330.0,1996.0,308710.14999999997,2403.8333333333335,275872.4583333333,2169.75,0,0,0,1
592,2017-08-15,화요일,261108.6,1940.0,308710.14999999997,2403.8333333333335,275872.4583333333,2169.75,0,0,0,1
593,2017-08-16,수요일,251904.1,1932.0,308710.14999999997,2403.8333333333335,275872.4583333333,2169.75,0,0,0,1
594,2017-08-17,목요일,253725.2,2043.0,308710.14999999997,2403.8333333333335,275872.4583333333,2169.75,0,0,0,1
595,2017-08-18,금요일,228860.6,2118.0,308710.14999999997,2403.8333333333335,275872.4583333333,2169.75,0,0,0,1
596,2017-08-19,토요일,287673.4,2155.0,308710.14999999997,2403.8333333333335,275872.4583333333,2169.75,0,0,0,1
597,2017-08-20,일요일,0.0,0.0,308710.14999999997,2403.8333333333335,275872.4583333333,2169.75,0,0,0,1
598,2017-08-21,월요일,367724.4,2239.0,296766.98333333334,2030.6666666666667,302738.5666666667,2217.25,0,0,0,1
599,2017-08-22,화요일,234473.1,2265.0,296766.98333333334,2030.6666666666667,302738.5666666667,2217.25,0,0,0,1
600,2017-08-23,수요일,272434.8,2309.0,296766.98333333334,2030.6666666666667,302738.5666666667,2217.25,0,0,0,1
601,2017-08-24,목요일,239462.0,2391.0,296766.98333333334,2030.6666666666667,302738.5666666667,2217.25,0,0,0,1
602,2017-08-25,금요일,264434.2,2465.0,296766.98333333334,2030.6666666666667,302738.5666666667,2217.25,0,0,0,1
603,2017-08-26,토요일,320318.0,2315.0,296766.98333333334,2030.6666666666667,302738.5666666667,2217.25,0,0,0,1
604,2017-08-27,일요일,0.0,0.0,296766.98333333334,2030.6666666666667,302738.5666666667,2217.25,0,0,0,1
605,2017-08-28,월요일,462917.0,2303.0,283141.0833333333,2330.6666666666665,289954.0333333333,2180.6666666666665,0,0,0,1
606,2017-08-29,화요일,273854.8,2371.0,283141.0833333333,2330.6666666666665,289954.0333333333,2180.6666666666665,0,0,0,1
607,2017-08-30,수요일,293431.2,2339.0,283141.0833333333,2330.6666666666665,289954.0333333333,2180.6666666666665,0,0,0,1
608,2017-08-31,목요일,249901.3,2377.0,283141.0833333333,2330.6666666666665,289954.0333333333,2180.6666666666665,0,0,0,1
609,2017-09-01,금요일,211022.0,2614.0,283141.0833333333,2330.6666666666665,289954.0333333333,2180.6666666666665,1,0,0,0
610,2017-09-02,토요일,235837.0,2787.0,283141.0833333333,2330.6666666666665,289954.0333333333,2180.6666666666665,1,0,0,0
611,2017-09-03,일요일,0.0,0.0,283141.0833333333,2330.6666666666665,289954.0333333333,2180.6666666666665,1,0,0,0
612,2017-09-04,월요일,279345.2,2934.0,287827.2166666667,2465.1666666666665,285484.14999999997,2397.9166666666665,1,0,0,0
613,2017-09-05,화요일,177210.6,3214.0,287827.2166666667,2465.1666666666665,285484.14999999997,2397.9166666666665,1,0,0,0
614,2017-09-06,수요일,184329.6,3507.0,287827.2166666667,2465.1666666666665,285484.14999999997,2397.9166666666665,1,0,0,0
615,2017-09-07,목요일,158141.5,4061.0,287827.2166666667,2465.1666666666665,285484.14999999997,2397.9166666666665,1,0,0,0
616,2017-09-08,금요일,187157.0,4266.0,287827.2166666667,2465.1666666666665,285484.14999999997,2397.9166666666665,1,0,0,0
617,2017-09-09,토요일,264419.0,4471.0,287827.2166666667,2465.1666666666665,285484.14999999997,2397.9166666666665,1,0,0,0
618,2017-09-10,일요일,0.0,0.0,287827.2166666667,2465.1666666666665,285484.14999999997,2397.9166666666665,1,0,0,0
619,2017-09-11,월요일,351366.8,3966.0,208433.81666666665,3742.1666666666665,248130.5166666667,3103.6666666666665,1,0,0,0
620,2017-09-12,화요일,234649.0,3779.0,208433.81666666665,3742.1666666666665,248130.5166666667,3103.6666666666665,1,0,0,0
621,2017-09-13,수요일,271508.8,3376.0,208433.81666666665,3742.1666666666665,248130.5166666667,3103.6666666666665,1,0,0,0
622,2017-09-14,목요일,251764.0,3335.0,208433.81666666665,3742.1666666666665,248130.5166666667,3103.6666666666665,1,0,0,0
623,2017-09-15,금요일,302080.0,3152.0,208433.81666666665,3742.1666666666665,248130.5166666667,3103.6666666666665,1,0,0,0
624,2017-09-16,토요일,339290.5,2761.0,208433.81666666665,3742.1666666666665,248130.5166666667,3103.6666666666665,1,0,0,0
625,2017-09-17,일요일,0.0,0.0,208433.81666666665,3742.1666666666665,248130.5166666667,3103.6666666666665,1,0,0,0
626,2017-09-18,월요일,391684.0,2579.0,291776.51666666666,3394.8333333333335,250105.16666666666,3568.5,1,0,0,0
627,2017-09-19,화요일,308755.0,2402.0,291776.51666666666,3394.8333333333335,250105.16666666666,3568.5,1,0,0,0
628,2017-09-20,수요일,289760.8,2247.0,291776.51666666666,3394.8333333333335,250105.16666666666,3568.5,1,0,0,0
629,2017-09-21,목요일,257096.0,2200.0,291776.51666666666,3394.8333333333335,250105.16666666666,3568.5,1,0,0,0
630,2017-09-22,금요일,246336.0,2241.0,291776.51666666666,3394.8333333333335,250105.16666666666,3568.5,1,0,0,0
631,2017-09-23,토요일,315808.8,1936.0,291776.51666666666,3394.8333333333335,250105.16666666666,3568.5,1,0,0,0
632,2017-09-24,일요일,0.0,0.0,291776.51666666666,3394.8333333333335,250105.16666666666,3568.5,1,0,0,0
633,2017-09-25,월요일,341422.0,2008.0,301573.43333333335,2267.5,296674.975,2831.1666666666665,1,0,0,0
634,2017-09-26,화요일,256305.0,1929.0,301573.43333333335,2267.5,296674.975,2831.1666666666665,1,0,0,0
635,2017-09-27,수요일,247966.0,1887.0,301573.43333333335,2267.5,296674.975,2831.1666666666665,1,0,0,0
636,2017-09-28,목요일,258340.0,1947.0,301573.43333333335,2267.5,296674.975,2831.1666666666665,1,0,0,0
637,2017-09-29,금요일,248390.8,1959.0,301573.43333333335,2267.5,296674.975,2831.1666666666665,1,0,0,0
638,2017-09-30,토요일,320161.0,2040.0,301573.43333333335,2267.5,296674.975,2831.1666666666665,1,0,0,0
639,2017-10-01,일요일,17580.0,2353.0,301573.43333333335,2267.5,296674.975,2831.1666666666665,1,0,0,0
640,2017-10-02,월요일,452786.0,1792.0,241452.11428571428,2017.5714285714287,269200.41538461536,2132.923076923077,1,0,0,0
641,2017-10-03,화요일,158838.0,1410.0,241452.11428571428,2017.5714285714287,269200.41538461536,2132.923076923077,1,0,0,0
642,2017-10-04,수요일,0.0,0.0,241452.11428571428,2017.5714285714287,269200.41538461536,2132.923076923077,1,0,0,0
643,2017-10-05,목요일,0.0,0.0,241452.11428571428,2017.5714285714287,269200.41538461536,2132.923076923077,1,0,0,0
644,2017-10-06,금요일,0.0,0.0,241452.11428571428,2017.5714285714287,269200.41538461536,2132.923076923077,1,0,0,0
645,2017-10-07,토요일,314641.0,1168.0,241452.11428571428,2017.5714285714287,269200.41538461536,2132.923076923077,1,0,0,0
646,2017-10-08,일요일,0.0,0.0,241452.11428571428,2017.5714285714287,269200.41538461536,2132.923076923077,1,0,0,0
647,2017-10-09,월요일,464999.5,1624.0,308755.0,1456.6666666666667,261642.97999999998,1849.3,1,0,0,0
648,2017-10-10,화요일,380698.0,1610.0,308755.0,1456.6666666666667,261642.97999999998,1849.3,1,0,0,0
649,2017-10-11,수요일,327333.6,1607.0,308755.0,1456.6666666666667,261642.97999999998,1849.3,1,0,0,0
650,2017-10-12,목요일,297744.8,1732.0,308755.0,1456.6666666666667,261642.97999999998,1849.3,1,0,0,0
651,2017-10-13,금요일,306254.0,1751.0,308755.0,1456.6666666666667,261642.97999999998,1849.3,1,0,0,0
652,2017-10-14,토요일,332898.0,1804.0,308755.0,1456.6666666666667,261642.97999999998,1849.3,1,0,0,0
653,2017-10-15,일요일,0.0,0.0,308755.0,1456.6666666666667,261642.97999999998,1849.3,1,0,0,0
654,2017-10-16,월요일,383079.2,1911.0,351654.6500000001,1688.0,337354.76666666666,1610.888888888889,1,0,0,0
655,2017-10-17,화요일,306302.8,1847.0,351654.6500000001,1688.0,337354.76666666666,1610.888888888889,1,0,0,0
656,2017-10-18,수요일,269560.6,1885.0,351654.6500000001,1688.0,337354.76666666666,1610.888888888889,1,0,0,0
657,2017-10-19,목요일,257179.4,1876.0,351654.6500000001,1688.0,337354.76666666666,1610.888888888889,1,0,0,0
658,2017-10-20,금요일,286070.6,1888.0,351654.6500000001,1688.0,337354.76666666666,1610.888888888889,1,0,0,0
659,2017-10-21,토요일,327328.6,1674.0,351654.6500000001,1688.0,337354.76666666666,1610.888888888889,1,0,0,0
660,2017-10-22,일요일,0.0,0.0,351654.6500000001,1688.0,337354.76666666666,1610.888888888889,1,0,0,0
661,2017-10-23,월요일,412239.8,1720.0,304920.2,1846.8333333333333,328287.42500000005,1767.4166666666667,1,0,0,0
662,2017-10-24,화요일,294489.2,1634.0,304920.2,1846.8333333333333,328287.42500000005,1767.4166666666667,1,0,0,0
663,2017-10-25,수요일,311938.0,1506.0,304920.2,1846.8333333333333,328287.42500000005,1767.4166666666667,1,0,0,0
664,2017-10-26,목요일,249932.1,1552.0,304920.2,1846.8333333333333,328287.42500000005,1767.4166666666667,1,0,0,0
