,date,요일,대파_거래량(kg),대파_가격(원/kg),대파_거래량의_1주전_평균,대파_가격의_1주전_평균,대파_거래량의_2주전_평균,대파_가격의_2주전_평균,계절_가을,계절_겨울,계절_봄,계절_여름
426,2017-03-02,목요일,646757.5,2498.0,683144.3166666667,1974.8333333333333,706723.6166666667,1905.9166666666667,0,0,1,0
427,2017-03-03,금요일,684023.8,2541.0,683144.3166666667,1974.8333333333333,706723.6166666667,1905.9166666666667,0,0,1,0
428,2017-03-04,토요일,765361.5,2361.0,683144.3166666667,1974.8333333333333,706723.6166666667,1905.9166666666667,0,0,1,0
429,2017-03-05,일요일,0.0,0.0,683144.3166666667,1974.8333333333333,706723.6166666667,1905.9166666666667,0,0,1,0
430,2017-03-06,월요일,822845.9,2551.0,729032.0,2290.6666666666665,706088.1583333333,2132.75,0,0,1,0
431,2017-03-07,화요일,711685.0,2609.0,729032.0,2290.6666666666665,706088.1583333333,2132.75,0,0,1,0
432,2017-03-08,수요일,656088.6,2629.0,729032.0,2290.6666666666665,706088.1583333333,2132.75,0,0,1,0
433,2017-03-09,목요일,731664.0,2523.0,729032.0,2290.6666666666665,706088.1583333333,2132.75,0,0,1,0
434,2017-03-10,금요일,764246.2,2416.0,729032.0,2290.6666666666665,706088.1583333333,2132.75,0,0,1,0
435,2017-03-11,토요일,749806.7,2185.0,729032.0,2290.6666666666665,706088.1583333333,2132.75,0,0,1,0
436,2017-03-12,일요일,0.0,0.0,729032.0,2290.6666666666665,706088.1583333333,2132.75,0,0,1,0
437,2017-03-13,월요일,799632.7,2068.0,739389.4,2485.5,734210.7000000001,2388.0833333333335,0,0,1,0
438,2017-03-14,화요일,742260.0,2031.0,739389.4,2485.5,734210.7000000001,2388.0833333333335,0,0,1,0
439,2017-03-15,수요일,714229.8,2122.0,739389.4,2485.5,734210.7000000001,2388.0833333333335,0,0,1,0
440,2017-03-16,목요일,698007.8,2129.0,739389.4,2485.5,734210.7000000001,2388.0833333333335,0,0,1,0
441,2017-03-17,금요일,750905.9,2067.0,739389.4,2485.5,734210.7000000001,2388.0833333333335,0,0,1,0
442,2017-03-18,토요일,689849.9,2089.0,739389.4,2485.5,734210.7000000001,2388.0833333333335,0,0,1,0
443,2017-03-19,일요일,0.0,0.0,739389.4,2485.5,734210.7000000001,2388.0833333333335,0,0,1,0
444,2017-03-20,월요일,771181.8,2118.0,732481.0166666666,2084.3333333333335,735935.2083333334,2284.9166666666665,0,0,1,0
445,2017-03-21,화요일,713799.1,2094.0,732481.0166666666,2084.3333333333335,735935.2083333334,2284.9166666666665,0,0,1,0
446,2017-03-22,수요일,748164.9,2119.0,732481.0166666666,2084.3333333333335,735935.2083333334,2284.9166666666665,0,0,1,0
447,2017-03-23,목요일,649787.5,2115.0,732481.0166666666,2084.3333333333335,735935.2083333334,2284.9166666666665,0,0,1,0
448,2017-03-24,금요일,780022.6,2002.0,732481.0166666666,2084.3333333333335,735935.2083333334,2284.9166666666665,0,0,1,0
449,2017-03-25,토요일,700118.5,1855.0,732481.0166666666,2084.3333333333335,735935.2083333334,2284.9166666666665,0,0,1,0
450,2017-03-26,일요일,0.0,0.0,732481.0166666666,2084.3333333333335,735935.2083333334,2284.9166666666665,0,0,1,0
451,2017-03-27,월요일,766971.6,1899.0,727179.0666666668,2050.5,729830.0416666666,2067.4166666666665,0,0,1,0
452,2017-03-28,화요일,736816.8,1947.0,727179.0666666668,2050.5,729830.0416666666,2067.4166666666665,0,0,1,0
453,2017-03-29,수요일,767900.8,1950.0,727179.0666666668,2050.5,729830.0416666666,2067.4166666666665,0,0,1,0
454,2017-03-30,목요일,694869.4,1902.0,727179.0666666668,2050.5,729830.0416666666,2067.4166666666665,0,0,1,0
455,2017-03-31,금요일,770741.2,1751.0,727179.0666666668,2050.5,729830.0416666666,2067.4166666666665,0,0,1,0
456,2017-04-01,토요일,702514.2,1750.0,727179.0666666668,2050.5,729830.0416666666,2067.4166666666665,0,0,1,0
457,2017-04-02,일요일,0.0,0.0,727179.0666666668,2050.5,729830.0416666666,2067.4166666666665,0,0,1,0
458,2017-04-03,월요일,842252.1,1705.0,739969.0,1866.5,733574.0333333333,1958.5,0,0,1,0
459,2017-04-04,화요일,757051.5,1755.0,739969.0,1866.5,733574.0333333333,1958.5,0,0,1,0
460,2017-04-05,수요일,852868.4,1653.0,739969.0,1866.5,733574.0333333333,1958.5,0,0,1,0
461,2017-04-06,목요일,674467.5,1701.0,739969.0,1866.5,733574.0333333333,1958.5,0,0,1,0
462,2017-04-07,금요일,681056.6,1584.0,739969.0,1866.5,733574.0333333333,1958.5,0,0,1,0
463,2017-04-08,토요일,630717.2,1487.0,739969.0,1866.5,733574.0333333333,1958.5,0,0,1,0
464,2017-04-09,일요일,0.0,0.0,739969.0,1866.5,733574.0333333333,1958.5,0,0,1,0
465,2017-04-10,월요일,825586.8,1503.0,739735.5499999999,1647.5,739852.2749999999,1757.0,0,0,1,0
466,2017-04-11,화요일,790810.9,1471.0,739735.5499999999,1647.5,739852.2749999999,1757.0,0,0,1,0
467,2017-04-12,수요일,683689.9,1447.0,739735.5499999999,1647.5,739852.2749999999,1757.0,0,0,1,0
468,2017-04-13,목요일,768167.6,1304.0,739735.5499999999,1647.5,739852.2749999999,1757.0,0,0,1,0
469,2017-04-14,금요일,725886.3,1116.0,739735.5499999999,1647.5,739852.2749999999,1757.0,0,0,1,0
470,2017-04-15,토요일,697053.8,1038.0,739735.5499999999,1647.5,739852.2749999999,1757.0,0,0,1,0
471,2017-04-16,일요일,0.0,0.0,739735.5499999999,1647.5,739852.2749999999,1757.0,0,0,1,0
472,2017-04-17,월요일,784103.5,1100.0,748532.5499999999,1313.1666666666667,744134.0499999999,1480.3333333333333,0,0,1,0
473,2017-04-18,화요일,674570.7,1130.0,748532.5499999999,1313.1666666666667,744134.0499999999,1480.3333333333333,0,0,1,0
474,2017-04-19,수요일,717345.0,1013.0,748532.5499999999,1313.1666666666667,744134.0499999999,1480.3333333333333,0,0,1,0
475,2017-04-20,목요일,692465.0,997.0,748532.5499999999,1313.1666666666667,744134.0499999999,1480.3333333333333,0,0,1,0
476,2017-04-21,금요일,706081.9,943.0,748532.5499999999,1313.1666666666667,744134.0499999999,1480.3333333333333,0,0,1,0
477,2017-04-22,토요일,602834.0,968.0,748532.5499999999,1313.1666666666667,744134.0499999999,1480.3333333333333,0,0,1,0
478,2017-04-23,일요일,0.0,0.0,748532.5499999999,1313.1666666666667,744134.0499999999,1480.3333333333333,0,0,1,0
479,2017-04-24,월요일,717859.7,1096.0,696233.35,1025.1666666666667,722382.9500000001,1169.1666666666667,0,0,1,0
480,2017-04-25,화요일,698093.7,1096.0,696233.35,1025.1666666666667,722382.9500000001,1169.1666666666667,0,0,1,0
481,2017-04-26,수요일,678708.1,1054.0,696233.35,1025.1666666666667,722382.9500000001,1169.1666666666667,0,0,1,0
482,2017-04-27,목요일,675853.1,993.0,696233.35,1025.1666666666667,722382.9500000001,1169.1666666666667,0,0,1,0
483,2017-04-28,금요일,635176.1,909.0,696233.35,1025.1666666666667,722382.9500000001,1169.1666666666667,0,0,1,0
484,2017-04-29,토요일,732225.7,950.0,696233.35,1025.1666666666667,722382.9500000001,1169.1666666666667,0,0,1,0
485,2017-04-30,일요일,0.0,0.0,696233.35,1025.1666666666667,722382.9500000001,1169.1666666666667,0,0,1,0
486,2017-05-01,월요일,686143.8,1051.0,689652.7333333334,1016.3333333333334,692943.0416666666,1020.75,0,0,1,0
487,2017-05-02,화요일,701174.7,1038.0,689652.7333333334,1016.3333333333334,692943.0416666666,1020.75,0,0,1,0
488,2017-05-03,수요일,572480.5,1194.0,689652.7333333334,1016.3333333333334,692943.0416666666,1020.75,0,0,1,0
489,2017-05-04,목요일,631502.8,1100.0,689652.7333333334,1016.3333333333334,692943.0416666666,1020.75,0,0,1,0
490,2017-05-05,금요일,577255.9,1078.0,689652.7333333334,1016.3333333333334,692943.0416666666,1020.75,0,0,1,0
491,2017-05-06,토요일,579158.4,1029.0,689652.7333333334,1016.3333333333334,692943.0416666666,1020.75,0,0,1,0
492,2017-05-07,일요일,0.0,0.0,689652.7333333334,1016.3333333333334,692943.0416666666,1020.75,0,0,1,0
493,2017-05-08,월요일,638058.6,1158.0,624619.35,1081.6666666666667,657136.0416666667,1049.0,0,0,1,0
494,2017-05-09,화요일,639840.3,1292.0,624619.35,1081.6666666666667,657136.0416666667,1049.0,0,0,1,0
495,2017-05-10,수요일,571288.7,1327.0,624619.35,1081.6666666666667,657136.0416666667,1049.0,0,0,1,0
496,2017-05-11,목요일,611418.4,1320.0,624619.35,1081.6666666666667,657136.0416666667,1049.0,0,0,1,0
497,2017-05-12,금요일,662790.3,1123.0,624619.35,1081.6666666666667,657136.0416666667,1049.0,0,0,1,0
498,2017-05-13,토요일,621730.3,1064.0,624619.35,1081.6666666666667,657136.0416666667,1049.0,0,0,1,0
499,2017-05-14,일요일,0.0,0.0,624619.35,1081.6666666666667,657136.0416666667,1049.0,0,0,1,0
500,2017-05-15,월요일,698306.2,1125.0,624187.7666666666,1214.0,624403.5583333332,1147.8333333333333,0,0,1,0
501,2017-05-16,화요일,636842.1,1103.0,624187.7666666666,1214.0,624403.5583333332,1147.8333333333333,0,0,1,0
502,2017-05-17,수요일,645077.3,1031.0,624187.7666666666,1214.0,624403.5583333332,1147.8333333333333,0,0,1,0
503,2017-05-18,목요일,608065.7,997.0,624187.7666666666,1214.0,624403.5583333332,1147.8333333333333,0,0,1,0
504,2017-05-19,금요일,591192.2,1024.0,624187.7666666666,1214.0,624403.5583333332,1147.8333333333333,0,0,1,0
505,2017-05-20,토요일,564323.4,1026.0,624187.7666666666,1214.0,624403.5583333332,1147.8333333333333,0,0,1,0
506,2017-05-21,일요일,0.0,0.0,624187.7666666666,1214.0,624403.5583333332,1147.8333333333333,0,0,1,0
507,2017-05-22,월요일,596187.0,1158.0,623967.8166666667,1051.0,624077.7916666666,1132.5,0,0,1,0
508,2017-05-23,화요일,623630.5,1164.0,623967.8166666667,1051.0,624077.7916666666,1132.5,0,0,1,0
509,2017-05-24,수요일,600742.9,1103.0,623967.8166666667,1051.0,624077.7916666666,1132.5,0,0,1,0
510,2017-05-25,목요일,644202.2,1064.0,623967.8166666667,1051.0,624077.7916666666,1132.5,0,0,1,0
511,2017-05-26,금요일,614237.5,1014.0,623967.8166666667,1051.0,624077.7916666666,1132.5,0,0,1,0
512,2017-05-27,토요일,549698.2,1028.0,623967.8166666667,1051.0,624077.7916666666,1132.5,0,0,1,0
513,2017-05-28,일요일,0.0,0.0,623967.8166666667,1051.0,624077.7916666666,1132.5,0,0,1,0
514,2017-05-29,월요일,644649.6,1167.0,604783.0499999999,1088.5,614375.4333333335,1069.75,0,0,1,0
515,2017-05-30,화요일,656341.9,1064.0,604783.0499999999,1088.5,614375.4333333335,1069.75,0,0,1,0
516,2017-05-31,수요일,586240.6,997.0,604783.0499999999,1088.5,614375.4333333335,1069.75,0,0,1,0
517,2017-06-01,목요일,578571.1,906.0,604783.0499999999,1088.5,614375.4333333335,1069.75,0,0,0,1
518,2017-06-02,금요일,593854.2,970.0,604783.0499999999,1088.5,614375.4333333335,1069.75,0,0,0,1
519,2017-06-03,토요일,524829.6,1042.0,604783.0499999999,1088.5,614375.4333333335,1069.75,0,0,0,1
520,2017-06-04,일요일,0.0,0.0,604783.0499999999,1088.5,614375.4333333335,1069.75,0,0,0,1
521,2017-06-05,월요일,706172.4,1092.0,597414.5000000001,1024.3333333333333,601098.7749999999,1056.4166666666667,0,0,0,1
522,2017-06-06,화요일,594749.6,1058.0,597414.5000000001,1024.3333333333333,601098.7749999999,1056.4166666666667,0,0,0,1
523,2017-06-07,수요일,571418.1,1064.0,597414.5000000001,1024.3333333333333,601098.7749999999,1056.4166666666667,0,0,0,1
524,2017-06-08,목요일,577093.2,1062.0,597414.5000000001,1024.3333333333333,601098.7749999999,1056.4166666666667,0,0,0,1
525,2017-06-09,금요일,610909.3,1002.0,597414.5000000001,1024.3333333333333,601098.7749999999,1056.4166666666667,0,0,0,1
526,2017-06-10,토요일,592241.7,999.0,597414.5000000001,1024.3333333333333,601098.7749999999,1056.4166666666667,0,0,0,1
527,2017-06-11,일요일,0.0,0.0,597414.5000000001,1024.3333333333333,601098.7749999999,1056.4166666666667,0,0,0,1
528,2017-06-12,월요일,674793.7,1067.0,608764.0499999999,1046.1666666666667,603089.275,1035.25,0,0,0,1
529,2017-06-13,화요일,599958.1,1031.0,608764.0499999999,1046.1666666666667,603089.275,1035.25,0,0,0,1
530,2017-06-14,수요일,634076.8,941.0,608764.0499999999,1046.1666666666667,603089.275,1035.25,0,0,0,1
531,2017-06-15,목요일,599602.9,918.0,608764.0499999999,1046.1666666666667,603089.275,1035.25,0,0,0,1
532,2017-06-16,금요일,610537.3,860.0,608764.0499999999,1046.1666666666667,603089.275,1035.25,0,0,0,1
533,2017-06-17,토요일,534689.4,969.0,608764.0499999999,1046.1666666666667,603089.275,1035.25,0,0,0,1
534,2017-06-18,일요일,0.0,0.0,608764.0499999999,1046.1666666666667,603089.275,1035.25,0,0,0,1
535,2017-06-19,월요일,621226.9,905.0,608943.0333333333,964.3333333333334,608853.5416666666,1005.25,0,0,0,1
536,2017-06-20,화요일,584391.5,874.0,608943.0333333333,964.3333333333334,608853.5416666666,1005.25,0,0,0,1
537,2017-06-21,수요일,609476.1,824.0,608943.0333333333,964.3333333333334,608853.5416666666,1005.25,0,0,0,1
538,2017-06-22,목요일,572466.5,822.0,608943.0333333333,964.3333333333334,608853.5416666666,1005.25,0,0,0,1
539,2017-06-23,금요일,547144.5,808.0,608943.0333333333,964.3333333333334,608853.5416666666,1005.25,0,0,0,1
540,2017-06-24,토요일,497955.2,868.0,608943.0333333333,964.3333333333334,608853.5416666666,1005.25,0,0,0,1
541,2017-06-25,일요일,0.0,0.0,608943.0333333333,964.3333333333334,608853.5416666666,1005.25,0,0,0,1
542,2017-06-26,월요일,595244.2,929.0,572110.1166666667,850.1666666666666,590526.575,907.25,0,0,0,1
543,2017-06-27,화요일,591332.8,959.0,572110.1166666667,850.1666666666666,590526.575,907.25,0,0,0,1
544,2017-06-28,수요일,598162.8,779.0,572110.1166666667,850.1666666666666,590526.575,907.25,0,0,0,1
545,2017-06-29,목요일,572238.3,758.0,572110.1166666667,850.1666666666666,590526.575,907.25,0,0,0,1
546,2017-06-30,금요일,620799.0,834.0,572110.1166666667,850.1666666666666,590526.575,907.25,0,0,0,1
547,2017-07-01,토요일,487374.7,880.0,572110.1166666667,850.1666666666666,590526.575,907.25,0,0,0,1
548,2017-07-02,일요일,0.0,0.0,572110.1166666667,850.1666666666666,590526.575,907.25,0,0,0,1
549,2017-07-03,월요일,591026.3,980.0,577525.3,856.5,574817.7083333334,853.3333333333334,0,0,0,1
550,2017-07-04,화요일,626876.9,991.0,577525.3,856.5,574817.7083333334,853.3333333333334,0,0,0,1
551,2017-07-05,수요일,565002.7,879.0,577525.3,856.5,574817.7083333334,853.3333333333334,0,0,0,1
552,2017-07-06,목요일,560383.6,734.0,577525.3,856.5,574817.7083333334,853.3333333333334,0,0,0,1
553,2017-07-07,금요일,553856.8,696.0,577525.3,856.5,574817.7083333334,853.3333333333334,0,0,0,1
554,2017-07-08,토요일,474947.7,753.0,577525.3,856.5,574817.7083333334,853.3333333333334,0,0,0,1
555,2017-07-09,일요일,0.0,0.0,577525.3,856.5,574817.7083333334,853.3333333333334,0,0,0,1
556,2017-07-10,월요일,541560.8,937.0,562015.6666666666,838.8333333333334,569770.4833333334,847.6666666666666,0,0,0,1
557,2017-07-11,화요일,512448.6,1055.0,562015.6666666666,838.8333333333334,569770.4833333334,847.6666666666666,0,0,0,1
558,2017-07-12,수요일,531443.4,1007.0,562015.6666666666,838.8333333333334,569770.4833333334,847.6666666666666,0,0,0,1
559,2017-07-13,목요일,545048.0,1044.0,562015.6666666666,838.8333333333334,569770.4833333334,847.6666666666666,0,0,0,1
560,2017-07-14,금요일,585586.6,925.0,562015.6666666666,838.8333333333334,569770.4833333334,847.6666666666666,0,0,0,1
561,2017-07-15,토요일,541036.4,919.0,562015.6666666666,838.8333333333334,569770.4833333334,847.6666666666666,0,0,0,1
562,2017-07-16,일요일,0.0,0.0,562015.6666666666,838.8333333333334,569770.4833333334,847.6666666666666,0,0,0,1
563,2017-07-17,월요일,549593.5,1196.0,542853.9666666667,981.1666666666666,552434.8166666667,910.0,0,0,0,1
564,2017-07-18,화요일,581821.3,986.0,542853.9666666667,981.1666666666666,552434.8166666667,910.0,0,0,0,1
565,2017-07-19,수요일,528304.9,943.0,542853.9666666667,981.1666666666666,552434.8166666667,910.0,0,0,0,1
566,2017-07-20,목요일,565736.3,852.0,542853.9666666667,981.1666666666666,552434.8166666667,910.0,0,0,0,1
567,2017-07-21,금요일,547200.6,882.0,542853.9666666667,981.1666666666666,552434.8166666667,910.0,0,0,0,1
568,2017-07-22,토요일,438568.6,1227.0,542853.9666666667,981.1666666666666,552434.8166666667,910.0,0,0,0,1
569,2017-07-23,일요일,0.0,0.0,542853.9666666667,981.1666666666666,552434.8166666667,910.0,0,0,0,1
570,2017-07-24,월요일,571118.3,1210.0,535204.2000000001,1014.3333333333334,539029.0833333333,997.75,0,0,0,1
571,2017-07-25,화요일,490633.5,1263.0,535204.2000000001,1014.3333333333334,539029.0833333333,997.75,0,0,0,1
572,2017-07-26,수요일,507552.3,1270.0,535204.2000000001,1014.3333333333334,539029.0833333333,997.75,0,0,0,1
573,2017-07-27,목요일,555397.4,1206.0,535204.2000000001,1014.3333333333334,539029.0833333333,997.75,0,0,0,1
574,2017-07-28,금요일,613683.5,1246.0,535204.2000000001,1014.3333333333334,539029.0833333333,997.75,0,0,0,1
575,2017-07-29,토요일,465497.8,1223.0,535204.2000000001,1014.3333333333334,539029.0833333333,997.75,0,0,0,1
576,2017-07-30,일요일,0.0,0.0,535204.2000000001,1014.3333333333334,539029.0833333333,997.75,0,0,0,1
577,2017-07-31,월요일,647985.2,1198.0,533980.4666666667,1236.3333333333333,534592.3333333334,1125.3333333333333,0,0,0,1
578,2017-08-01,화요일,498977.0,1284.0,533980.4666666667,1236.3333333333333,534592.3333333334,1125.3333333333333,0,0,0,1
579,2017-08-02,수요일,443013.4,1549.0,533980.4666666667,1236.3333333333333,534592.3333333334,1125.3333333333333,0,0,0,1
580,2017-08-03,목요일,593597.3,1569.0,533980.4666666667,1236.3333333333333,534592.3333333334,1125.3333333333333,0,0,0,1
581,2017-08-04,금요일,688985.7,1833.0,533980.4666666667,1236.3333333333333,534592.3333333334,1125.3333333333333,0,0,0,1
582,2017-08-05,토요일,156188.7,1167.0,533980.4666666667,1236.3333333333333,534592.3333333334,1125.3333333333333,0,0,0,1
583,2017-08-06,일요일,0.0,0.0,533980.4666666667,1236.3333333333333,534592.3333333334,1125.3333333333333,0,0,0,1
584,2017-08-07,월요일,712101.1,1342.0,504791.2166666668,1433.3333333333333,519385.84166666673,1334.8333333333333,0,0,0,1
585,2017-08-08,화요일,603851.2,1322.0,504791.2166666668,1433.3333333333333,519385.84166666673,1334.8333333333333,0,0,0,1
586,2017-08-09,수요일,609754.7,1199.0,504791.2166666668,1433.3333333333333,519385.84166666673,1334.8333333333333,0,0,0,1
587,2017-08-10,목요일,562466.3,1319.0,504791.2166666668,1433.3333333333333,519385.84166666673,1334.8333333333333,0,0,0,1
588,2017-08-11,금요일,557008.6,1414.0,504791.2166666668,1433.3333333333333,519385.84166666673,1334.8333333333333,0,0,0,1
589,2017-08-12,토요일,521875.1,1476.0,504791.2166666668,1433.3333333333333,519385.84166666673,1334.8333333333333,0,0,0,1
590,2017-08-13,일요일,0.0,0.0,504791.2166666668,1433.3333333333333,519385.84166666673,1334.8333333333333,0,0,0,1
591,2017-08-14,월요일,638354.5,1664.0,594509.5,1345.3333333333333,549650.3583333333,1389.3333333333333,0,0,0,1
592,2017-08-15,화요일,538306.7,1885.0,594509.5,1345.3333333333333,549650.3583333333,1389.3333333333333,0,0,0,1
593,2017-08-16,수요일,505725.6,1720.0,594509.5,1345.3333333333333,549650.3583333333,1389.3333333333333,0,0,0,1
594,2017-08-17,목요일,505932.9,1941.0,594509.5,1345.3333333333333,549650.3583333333,1389.3333333333333,0,0,0,1
595,2017-08-18,금요일,613714.3,1641.0,594509.5,1345.3333333333333,549650.3583333333,1389.3333333333333,0,0,0,1
596,2017-08-19,토요일,658417.6,1583.0,594509.5,1345.3333333333333,549650.3583333333,1389.3333333333333,0,0,0,1
597,2017-08-20,일요일,0.0,0.0,594509.5,1345.3333333333333,549650.3583333333,1389.3333333333333,0,0,0,1
598,2017-08-21,월요일,584895.0,1677.0,576741.9333333333,1739.0,585625.7166666667,1542.1666666666667,0,0,0,1
599,2017-08-22,화요일,524007.0,1775.0,576741.9333333333,1739.0,585625.7166666667,1542.1666666666667,0,0,0,1
600,2017-08-23,수요일,590502.9,1642.0,576741.9333333333,1739.0,585625.7166666667,1542.1666666666667,0,0,0,1
601,2017-08-24,목요일,607897.2,1624.0,576741.9333333333,1739.0,585625.7166666667,1542.1666666666667,0,0,0,1
602,2017-08-25,금요일,534763.8,1663.0,576741.9333333333,1739.0,585625.7166666667,1542.1666666666667,0,0,0,1
603,2017-08-26,토요일,562522.4,1716.0,576741.9333333333,1739.0,585625.7166666667,1542.1666666666667,0,0,0,1
604,2017-08-27,일요일,0.0,0.0,576741.9333333333,1739.0,585625.7166666667,1542.1666666666667,0,0,0,1
605,2017-08-28,월요일,727802.5,1768.0,567431.3833333332,1682.8333333333333,572086.6583333333,1710.9166666666667,0,0,0,1
606,2017-08-29,화요일,720442.9,1786.0,567431.3833333332,1682.8333333333333,572086.6583333333,1710.9166666666667,0,0,0,1
607,2017-08-30,수요일,690194.1,1667.0,567431.3833333332,1682.8333333333333,572086.6583333333,1710.9166666666667,0,0,0,1
608,2017-08-31,목요일,720631.6,1571.0,567431.3833333332,1682.8333333333333,572086.6583333333,1710.9166666666667,0,0,0,1
609,2017-09-01,금요일,658700.7,1597.0,567431.3833333332,1682.8333333333333,572086.6583333333,1710.9166666666667,1,0,0,0
610,2017-09-02,토요일,652781.2,1525.0,567431.3833333332,1682.8333333333333,572086.6583333333,1710.9166666666667,1,0,0,0
611,2017-09-03,일요일,0.0,0.0,567431.3833333332,1682.8333333333333,572086.6583333333,1710.9166666666667,1,0,0,0
612,2017-09-04,월요일,741500.6,1640.0,695092.1666666666,1652.3333333333333,631261.7749999999,1667.5833333333333,1,0,0,0
613,2017-09-05,화요일,694565.3,1592.0,695092.1666666666,1652.3333333333333,631261.7749999999,1667.5833333333333,1,0,0,0
614,2017-09-06,수요일,648542.7,1642.0,695092.1666666666,1652.3333333333333,631261.7749999999,1667.5833333333333,1,0,0,0
615,2017-09-07,목요일,612009.6,1663.0,695092.1666666666,1652.3333333333333,631261.7749999999,1667.5833333333333,1,0,0,0
616,2017-09-08,금요일,667665.9,1522.0,695092.1666666666,1652.3333333333333,631261.7749999999,1667.5833333333333,1,0,0,0
617,2017-09-09,토요일,693129.2,1456.0,695092.1666666666,1652.3333333333333,631261.7749999999,1667.5833333333333,1,0,0,0
618,2017-09-10,일요일,0.0,0.0,695092.1666666666,1652.3333333333333,631261.7749999999,1667.5833333333333,1,0,0,0
619,2017-09-11,월요일,669374.6,1649.0,676235.5499999999,1585.8333333333333,685663.8583333333,1619.0833333333333,1,0,0,0
620,2017-09-12,화요일,514634.8,1902.0,676235.5499999999,1585.8333333333333,685663.8583333333,1619.0833333333333,1,0,0,0
621,2017-09-13,수요일,689077.8,1801.0,676235.5499999999,1585.8333333333333,685663.8583333333,1619.0833333333333,1,0,0,0
622,2017-09-14,목요일,746630.0,1510.0,676235.5499999999,1585.8333333333333,685663.8583333333,1619.0833333333333,1,0,0,0
623,2017-09-15,금요일,762480.2,1410.0,676235.5499999999,1585.8333333333333,685663.8583333333,1619.0833333333333,1,0,0,0
624,2017-09-16,토요일,669596.1,1433.0,676235.5499999999,1585.8333333333333,685663.8583333333,1619.0833333333333,1,0,0,0
625,2017-09-17,일요일,0.0,0.0,676235.5499999999,1585.8333333333333,685663.8583333333,1619.0833333333333,1,0,0,0
626,2017-09-18,월요일,711018.4,1478.0,675298.9166666667,1617.5,675767.2333333333,1601.6666666666667,1,0,0,0
627,2017-09-19,화요일,697313.7,1441.0,675298.9166666667,1617.5,675767.2333333333,1601.6666666666667,1,0,0,0
628,2017-09-20,수요일,690947.9,1306.0,675298.9166666667,1617.5,675767.2333333333,1601.6666666666667,1,0,0,0
629,2017-09-21,목요일,619075.4,1478.0,675298.9166666667,1617.5,675767.2333333333,1601.6666666666667,1,0,0,0
630,2017-09-22,금요일,663350.8,1477.0,675298.9166666667,1617.5,675767.2333333333,1601.6666666666667,1,0,0,0
631,2017-09-23,토요일,684846.2,1449.0,675298.9166666667,1617.5,675767.2333333333,1601.6666666666667,1,0,0,0
632,2017-09-24,일요일,805.0,1312.0,675298.9166666667,1617.5,675767.2333333333,1601.6666666666667,1,0,0,0
633,2017-09-25,월요일,850810.4,1354.0,581051.0571428572,1420.142857142857,624550.0692307693,1511.2307692307693,1,0,0,0
634,2017-09-26,화요일,856820.7,1333.0,581051.0571428572,1420.142857142857,624550.0692307693,1511.2307692307693,1,0,0,0
635,2017-09-27,수요일,796431.1,1225.0,581051.0571428572,1420.142857142857,624550.0692307693,1511.2307692307693,1,0,0,0
636,2017-09-28,목요일,649754.6,1257.0,581051.0571428572,1420.142857142857,624550.0692307693,1511.2307692307693,1,0,0,0
637,2017-09-29,금요일,736333.5,1155.0,581051.0571428572,1420.142857142857,624550.0692307693,1511.2307692307693,1,0,0,0
638,2017-09-30,토요일,706473.7,1628.0,581051.0571428572,1420.142857142857,624550.0692307693,1511.2307692307693,1,0,0,0
639,2017-10-01,일요일,92621.4,1583.0,581051.0571428572,1420.142857142857,624550.0692307693,1511.2307692307693,1,0,0,0
640,2017-10-02,월요일,913723.3,2123.0,669892.2000000001,1362.142857142857,625471.6285714286,1391.142857142857,1,0,0,0
641,2017-10-03,화요일,488101.2,2381.0,669892.2000000001,1362.142857142857,625471.6285714286,1391.142857142857,1,0,0,0
642,2017-10-04,수요일,0.0,0.0,669892.2000000001,1362.142857142857,625471.6285714286,1391.142857142857,1,0,0,0
643,2017-10-05,목요일,0.0,0.0,669892.2000000001,1362.142857142857,625471.6285714286,1391.142857142857,1,0,0,0
644,2017-10-06,금요일,0.0,0.0,669892.2000000001,1362.142857142857,625471.6285714286,1391.142857142857,1,0,0,0
645,2017-10-07,토요일,208948.9,1466.0,669892.2000000001,1362.142857142857,625471.6285714286,1391.142857142857,1,0,0,0
646,2017-10-08,일요일,0.0,0.0,669892.2000000001,1362.142857142857,625471.6285714286,1391.142857142857,1,0,0,0
647,2017-10-09,월요일,959951.3,1515.0,536924.4666666667,1990.0,630001.8800000001,1550.5,1,0,0,0
648,2017-10-10,화요일,774335.7,1305.0,536924.4666666667,1990.0,630001.8800000001,1550.5,1,0,0,0
649,2017-10-11,수요일,737822.7,1154.0,536924.4666666667,1990.0,630001.8800000001,1550.5,1,0,0,0
650,2017-10-12,목요일,599955.8,1193.0,536924.4666666667,1990.0,630001.8800000001,1550.5,1,0,0,0
651,2017-10-13,금요일,626489.9,1118.0,536924.4666666667,1990.0,630001.8800000001,1550.5,1,0,0,0
652,2017-10-14,토요일,610355.6,1094.0,536924.4666666667,1990.0,630001.8800000001,1550.5,1,0,0,0
653,2017-10-15,일요일,0.0,0.0,536924.4666666667,1990.0,630001.8800000001,1550.5,1,0,0,0
654,2017-10-16,월요일,747846.6,1148.0,718151.8333333334,1229.8333333333333,657742.7111111111,1483.2222222222222,1,0,0,0
655,2017-10-17,화요일,724108.0,1083.0,718151.8333333334,1229.8333333333333,657742.7111111111,1483.2222222222222,1,0,0,0
