date,캠벨얼리_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_거래량의_1주전_평균,캠벨얼리_가격의_1주전_평균,캠벨얼리_거래량의_2주전_평균,캠벨얼리_가격의_2주전_평균,계절,요일_금요일,요일_목요일,요일_수요일,요일_월요일,요일_일요일,요일_토요일,요일_화요일
2017-02-09,0.0,-0.060779805381926816,-0.01752154373471047,0.9071390705071564,-0.02355520376100357,-0.13514474583998176,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,4481.0,0.026776972243919072,-0.01752154373471047,0.9071390705071564,-0.02355520376100357,-0.13514474583998176,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-11,5869.0,-0.05522742436175122,-0.01752154373471047,0.9071390705071564,-0.02355520376100357,-0.13514474583998176,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-12,0.0,-0.060779805381926816,-0.01752154373471047,0.9071390705071564,-0.02355520376100357,-0.13514474583998176,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-02-13,6098.0,-0.05483655744611182,-0.026708497367682077,0.14921364198621662,-0.025075454635791396,0.402344589534013,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-02-14,5051.0,-0.034035189670759344,-0.026708497367682077,0.14921364198621662,-0.025075454635791396,0.402344589534013,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-02-15,5854.0,-0.059718511107674135,-0.026708497367682077,0.14921364198621662,-0.025075454635791396,0.402344589534013,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-16,5854.0,-0.05770205198659405,-0.026708497367682077,0.14921364198621662,-0.025075454635791396,0.402344589534013,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,4196.0,0.0062939927508423935,-0.026708497367682077,0.14921364198621662,-0.025075454635791396,0.402344589534013,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-18,4146.0,-0.06035528767222574,-0.026708497367682077,0.14921364198621662,-0.025075454635791396,0.402344589534013,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-19,0.0,-0.060779805381926816,-0.026708497367682077,0.14921364198621662,-0.025075454635791396,0.402344589534013,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-02-20,4192.0,-0.04708910924406727,-0.03141695412716572,0.7461565647640921,-0.030987166304795356,0.5148848871666286,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-02-21,5366.0,-0.05536720458323816,-0.03141695412716572,0.7461565647640921,-0.030987166304795356,0.5148848871666286,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-02-22,4871.0,-0.018858681548946057,-0.03141695412716572,0.7461565647640921,-0.030987166304795356,0.5148848871666286,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-23,4512.0,-0.050591380349101114,-0.03141695412716572,0.7461565647640921,-0.030987166304795356,0.5148848871666286,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,4319.0,-0.04817111169928098,-0.03141695412716572,0.7461565647640921,-0.030987166304795356,0.5148848871666286,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-25,5318.0,-0.05069750977652638,-0.03141695412716572,0.7461565647640921,-0.030987166304795356,0.5148848871666286,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-26,0.0,-0.060779805381926816,-0.03141695412716572,0.7461565647640921,-0.030987166304795356,0.5148848871666286,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-02-27,0.0,-0.060779805381926816,-0.03244518435930543,0.5145785474465451,-0.03400879341010304,0.675404604513335,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-02-28,3778.0,0.00565721618629079,-0.03244518435930543,0.5145785474465451,-0.03400879341010304,0.675404604513335,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-01,4089.0,-0.04029682588885014,-0.03244518435930543,0.5145785474465451,-0.03400879341010304,0.675404604513335,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-02,4136.0,-0.017478998992417578,-0.03244518435930543,0.5145785474465451,-0.03400879341010304,0.675404604513335,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,3538.0,-0.029365494864047565,-0.03244518435930543,0.5145785474465451,-0.03400879341010304,0.675404604513335,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-04,3425.0,-0.04061521417112594,-0.03244518435930543,0.5145785474465451,-0.03400879341010304,0.675404604513335,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-05,0.0,-0.060779805381926816,-0.03244518435930543,0.5145785474465451,-0.03400879341010304,0.675404604513335,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-03-06,3214.0,0.07824974454517393,-0.02018544155222412,0.0004594451316485242,-0.028250305127590605,0.31475640839670915,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-03-07,3415.0,-0.03562713108213836,-0.02018544155222412,0.0004594451316485242,-0.028250305127590605,0.31475640839670915,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-08,3734.0,-0.031275824557702385,-0.02018544155222412,0.0004594451316485242,-0.028250305127590605,0.31475640839670915,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-09,3926.0,-0.028410330017220153,-0.02018544155222412,0.0004594451316485242,-0.028250305127590605,0.31475640839670915,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,2452.0,0.0852542867552416,-0.02018544155222412,0.0004594451316485242,-0.028250305127590605,0.31475640839670915,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-11,3415.0,-0.0499546037845495,-0.02018544155222412,0.0004594451316485242,-0.028250305127590605,0.31475640839670915,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-12,0.0,-0.060779805381926816,-0.02018544155222412,0.0004594451316485242,-0.028250305127590605,0.31475640839670915,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-03-13,3134.0,0.038981856397824866,-0.003929800939377448,-0.22954585615833203,-0.010544123223772848,-0.10410095944629806,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-03-14,3026.0,-0.009519291935522497,-0.003929800939377448,-0.22954585615833203,-0.010544123223772848,-0.10410095944629806,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-15,3416.0,0.002261074508682226,-0.003929800939377448,-0.22954585615833203,-0.010544123223772848,-0.10410095944629806,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-16,3387.0,-0.039129402187172195,-0.003929800939377448,-0.22954585615833203,-0.010544123223772848,-0.10410095944629806,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-03-17,3044.0,0.018180488622472388,-0.003929800939377448,-0.22954585615833203,-0.010544123223772848,-0.10410095944629806,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-18,3394.0,-0.009760024539194445,-0.003929800939377448,-0.22954585615833203,-0.010544123223772848,-0.10410095944629806,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-19,0.0,-0.060779805381926816,-0.003929800939377448,-0.22954585615833203,-0.010544123223772848,-0.10410095944629806,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-03-20,2692.0,0.012449499541507926,-0.005628960336899912,-0.29625375508040286,-0.0030998624076266617,-0.24640984727604304,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-03-21,2597.0,0.011706593549531057,-0.005628960336899912,-0.29625375508040286,-0.0030998624076266617,-0.24640984727604304,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-22,3152.0,0.010539169847853103,-0.005628960336899912,-0.29625375508040286,-0.0030998624076266617,-0.24640984727604304,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-23,2759.0,0.011442564242277945,-0.005628960336899912,-0.29625375508040286,-0.0030998624076266617,-0.24640984727604304,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,2945.0,0.010539169847853103,-0.005628960336899912,-0.29625375508040286,-0.0030998624076266617,-0.24640984727604304,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-25,2770.0,0.0028978510732338304,-0.005628960336899912,-0.29625375508040286,-0.0030998624076266617,-0.24640984727604304,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-26,0.0,-0.060779805381926816,-0.005628960336899912,-0.29625375508040286,-0.0030998624076266617,-0.24640984727604304,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-03-27,2864.0,0.04110444494633022,0.0001488967276049302,-0.5159038699416858,-0.0007783091038469917,-0.3941645771597906,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-03-28,2395.0,0.0007752625247284755,0.0001488967276049302,-0.5159038699416858,-0.0007783091038469917,-0.3941645771597906,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-29,2705.0,-0.002196361443179026,0.0001488967276049302,-0.5159038699416858,-0.0007783091038469917,-0.3941645771597906,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-30,0.0,-0.060779805381926816,0.0001488967276049302,-0.5159038699416858,-0.0007783091038469917,-0.3941645771597906,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,2827.0,-0.030214530283449708,0.0001488967276049302,-0.5159038699416858,-0.0007783091038469917,-0.3941645771597906,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,2793.0,-0.02257321150883043,0.0001488967276049302,-0.5159038699416858,-0.0007783091038469917,-0.3941645771597906,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-02,0.0,-0.060779805381926816,0.0001488967276049302,-0.5159038699416858,-0.0007783091038469917,-0.3941645771597906,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-04-03,2782.0,0.13173897596750886,-0.0072806158041744925,-0.570171408376038,-0.0013339779816521058,-0.5329548044843238,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-04-04,3103.0,-0.028304200589794888,-0.0072806158041744925,-0.570171408376038,-0.0013339779816521058,-0.5329548044843238,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-05,2680.0,0.010963687557554176,-0.0072806158041744925,-0.570171408376038,-0.0013339779816521058,-0.5329548044843238,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-04-06,2611.0,-0.037855849058068984,-0.0072806158041744925,-0.570171408376038,-0.0013339779816521058,-0.5329548044843238,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,2598.0,-0.008351868233844548,-0.0072806158041744925,-0.570171408376038,-0.0013339779816521058,-0.5329548044843238,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-08,2553.0,-0.020026105250624,-0.0072806158041744925,-0.570171408376038,-0.0013339779816521058,-0.5329548044843238,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-09,0.0,-0.060779805381926816,-0.0072806158041744925,-0.570171408376038,-0.0013339779816521058,-0.5329548044843238,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-04-10,3033.0,0.038769597542974335,-0.0009768953397750536,-0.5678565117511928,-0.002033020980210368,-0.5621982303085565,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-04-11,3428.0,-0.022254823226554626,-0.0009768953397750536,-0.5678565117511928,-0.002033020980210368,-0.5621982303085565,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-12,3405.0,-0.02352837635565784,-0.0009768953397750536,-0.5678565117511928,-0.002033020980210368,-0.5621982303085565,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-04-13,3110.0,0.008561538566074953,-0.0009768953397750536,-0.5678565117511928,-0.002033020980210368,-0.5621982303085565,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,2994.0,-0.010474456782349904,-0.0009768953397750536,-0.5678565117511928,-0.002033020980210368,-0.5621982303085565,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,0.0,-0.060779805381926816,-0.0009768953397750536,-0.5678565117511928,-0.002033020980210368,-0.5621982303085565,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-16,0.0,-0.060779805381926816,-0.0009768953397750536,-0.5678565117511928,-0.002033020980210368,-0.5621982303085565,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-04-17,1585.0,-0.050803639203951645,-0.006785961975657811,-0.31719385050362253,-0.0017770646735694822,-0.4435335806204283,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-04-18,3824.0,0.08801365186829856,-0.006785961975657811,-0.31719385050362253,-0.0017770646735694822,-0.4435335806204283,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-19,3034.0,-0.02766742402524328,-0.006785961975657811,-0.31719385050362253,-0.0017770646735694822,-0.4435335806204283,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-04-20,3682.0,-0.018752552121520792,-0.006785961975657811,-0.31719385050362253,-0.0017770646735694822,-0.4435335806204283,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,4482.0,-0.05122815691365272,-0.006785961975657811,-0.31719385050362253,-0.0017770646735694822,-0.4435335806204283,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,3606.0,0.05150512883400646,-0.006785961975657811,-0.31719385050362253,-0.0017770646735694822,-0.4435335806204283,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-23,0.0,-0.060779805381926816,-0.006785961975657811,-0.31719385050362253,-0.0017770646735694822,-0.4435335806204283,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-04-24,3867.0,-0.03997843760657434,-0.0066104528312150865,-0.2245096306767982,-0.0052751341976616265,-0.2502683548500736,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-04-25,3905.0,0.0014120390892800796,-0.0066104528312150865,-0.2245096306767982,-0.0052751341976616265,-0.2502683548500736,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-26,4170.0,-0.027385275059649276,-0.0066104528312150865,-0.2245096306767982,-0.0052751341976616265,-0.2502683548500736,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-04-27,0.0,-0.060779805381926816,-0.0066104528312150865,-0.2245096306767982,-0.0052751341976616265,-0.2502683548500736,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,4512.0,-0.00872979253638331,-0.0066104528312150865,-0.2245096306767982,-0.0052751341976616265,-0.2502683548500736,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-29,0.0,-0.060779805381926816,-0.0066104528312150865,-0.2245096306767982,-0.0052751341976616265,-0.2502683548500736,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-30,0.0,-0.060779805381926816,-0.0066104528312150865,-0.2245096306767982,-0.0052751341976616265,-0.2502683548500736,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-01,4205.0,-0.0027839560779481867,-0.01678178494996316,0.1702597632090474,-0.009815852996395558,-0.043838614087075636,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-02,4653.0,-0.008139609378994017,-0.01678178494996316,0.1702597632090474,-0.009815852996395558,-0.043838614087075636,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-05-03,4091.0,-0.0069204152249135046,-0.01678178494996316,0.1702597632090474,-0.009815852996395558,-0.043838614087075636,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-05-04,3811.0,-0.05908173454312254,-0.01678178494996316,0.1702597632090474,-0.009815852996395558,-0.043838614087075636,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,4630.0,-0.027967692649178186,-0.01678178494996316,0.1702597632090474,-0.009815852996395558,-0.043838614087075636,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,3305.0,-0.046770720961791475,-0.01678178494996316,0.1702597632090474,-0.009815852996395558,-0.043838614087075636,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-07,0.0,-0.060779805381926816,-0.01678178494996316,0.1702597632090474,-0.009815852996395558,-0.043838614087075636,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-08,4385.0,-0.014323589918480956,-0.020693069572442914,0.17149673087117837,-0.019434671969751478,0.20135855937998606,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-09,4454.0,-0.028063467986122935,-0.020693069572442914,0.17149673087117837,-0.019434671969751478,0.20135855937998606,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-05-10,4013.0,-0.046933797886859564,-0.020693069572442914,0.17149673087117837,-0.019434671969751478,0.20135855937998606,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-05-11,4724.0,-0.016096727913268966,-0.020693069572442914,0.17149673087117837,-0.019434671969751478,0.20135855937998606,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-05-12,4563.0,0.003930671598665097,-0.020693069572442914,0.17149673087117837,-0.019434671969751478,0.20135855937998606,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-13,5907.0,-0.05341545852766128,-0.020693069572442914,0.17149673087117837,-0.019434671969751478,0.20135855937998606,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-14,0.0,-0.060779805381926816,-0.020693069572442914,0.17149673087117837,-0.019434671969751478,0.20135855937998606,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-15,6844.0,-0.03963157557547712,-0.02101257181298111,0.4675737762855624,-0.021397540200159465,0.35463870526555713,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-16,5397.0,-0.028933211586486107,-0.02101257181298111,0.4675737762855624,-0.021397540200159465,0.35463870526555713,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-05-17,6791.0,-0.04333575144488098,-0.02101257181298111,0.4675737762855624,-0.021397540200159465,0.35463870526555713,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-05-18,7790.0,-0.03170810783526384,-0.02101257181298111,0.4675737762855624,-0.021397540200159465,0.35463870526555713,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-05-19,7422.0,-0.05254053788205786,-0.02101257181298111,0.4675737762855624,-0.021397540200159465,0.35463870526555713,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-20,6675.0,-0.02122717974636362,-0.02101257181298111,0.4675737762855624,-0.021397540200159465,0.35463870526555713,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-21,0.0,-0.060779805381926816,-0.02101257181298111,0.4675737762855624,-0.021397540200159465,0.35463870526555713,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-22,7119.0,-0.03751675259483215,-0.027176589858855862,1.6049655416151256,-0.025087894124376817,1.094278550262138,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-23,11109.0,-0.04425208845240646,-0.027176589858855862,1.6049655416151256,-0.025087894124376817,1.094278550262138,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-05-24,6888.0,-0.011556459237563613,-0.027176589858855862,1.6049655416151256,-0.025087894124376817,1.094278550262138,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-05-25,8166.0,-0.028503516831544777,-0.027176589858855862,1.6049655416151256,-0.025087894124376817,1.094278550262138,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-05-26,9224.0,-0.023323883068667686,-0.027176589858855862,1.6049655416151256,-0.025087894124376817,1.094278550262138,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-27,7265.0,-0.018043296923605585,-0.027176589858855862,1.6049655416151256,-0.025087894124376817,1.094278550262138,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-28,0.0,-0.060779805381926816,-0.027176589858855862,1.6049655416151256,-0.025087894124376817,1.094278550262138,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-29,7562.0,0.007865225981260389,-0.021830865321122096,2.3870825234140294,-0.025553658481628543,2.084704809664919,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-30,7720.0,-0.026223028403211588,-0.021830865321122096,2.3870825234140294,-0.025553658481628543,2.084704809664919,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-05-31,6253.0,-0.007704737578812427,-0.021830865321122096,2.3870825234140294,-0.025553658481628543,2.084704809664919,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06-01,6606.0,-0.005561440849346052,-0.021830865321122096,2.3870825234140294,-0.025553658481628543,2.084704809664919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,7357.0,-0.01856100144763128,-0.021830865321122096,2.3870825234140294,-0.025553658481628543,2.084704809664919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-03,7433.0,-0.013358070981173033,-0.021830865321122096,2.3870825234140294,-0.025553658481628543,2.084704809664919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-04,0.0,-0.060779805381926816,-0.021830865321122096,2.3870825234140294,-0.025553658481628543,2.084704809664919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-06-05,7014.0,0.01870078166911821,-0.011998573349707714,1.7827354656299694,-0.01691448557678679,2.176430362434466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-06-06,7214.0,0.0003352136793066336,-0.011998573349707714,1.7827354656299694,-0.01691448557678679,2.176430362434466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-06-07,6840.0,0.01837721634160215,-0.011998573349707714,1.7827354656299694,-0.01691448557678679,2.176430362434466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06-08,7378.0,0.08258551993388913,-0.011998573349707714,1.7827354656299694,-0.01691448557678679,2.176430362434466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-09,6560.0,0.07330566634072853,-0.011998573349707714,1.7827354656299694,-0.01691448557678679,2.176430362434466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-10,6419.0,0.060660733341400895,-0.011998573349707714,1.7827354656299694,-0.01691448557678679,2.176430362434466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-11,0.0,-0.060779805381926816,-0.011998573349707714,1.7827354656299694,-0.01691448557678679,2.176430362434466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-06-12,6148.0,0.17018112539903696,0.01932848086645126,1.6496730871178649,0.006512996410096507,1.795942557556417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-06-13,6412.0,0.11531738846541378,0.01932848086645126,1.6496730871178649,0.006512996410096507,1.795942557556417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-06-14,6068.0,0.18144119879659584,0.01932848086645126,1.6496730871178649,0.006512996410096507,1.795942557556417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06-15,5900.0,0.15396661970655215,0.01932848086645126,1.6496730871178649,0.006512996410096507,1.795942557556417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-16,5639.0,0.20982434932630464,0.01932848086645126,1.6496730871178649,0.006512996410096507,1.795942557556417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17,5590.0,0.30924950316543964,0.01932848086645126,1.6496730871178649,0.006512996410096507,1.795942557556417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-18,0.0,-0.060779805381926816,0.01932848086645126,1.6496730871178649,0.006512996410096507,1.795942557556417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-06-19,5290.0,0.4045847912647716,0.10674746080638434,1.1488778936207806,0.07410203350334316,1.4688853430590378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-06-20,5092.0,0.3314849124723433,0.10674746080638434,1.1488778936207806,0.07410203350334316,1.4688853430590378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-06-21,5132.0,0.3309801505614182,0.10674746080638434,1.1488778936207806,0.07410203350334316,1.4688853430590378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06-22,4859.0,0.42293741664148254,0.10674746080638434,1.1488778936207806,0.07410203350334316,1.4688853430590378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-23,4943.0,0.4970856470950629,0.10674746080638434,1.1488778936207806,0.07410203350334316,1.4688853430590378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24,4504.0,0.5812126322492386,0.10674746080638434,1.1488778936207806,0.07410203350334316,1.4688853430590378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-25,0.0,-0.060779805381926816,0.10674746080638434,1.1488778936207806,0.07410203350334316,1.4688853430590378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-06-26,4322.0,0.7369122678499667,0.24767170084885184,0.6243152500441771,0.20407267610261057,0.9398222019603374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-06-27,3983.0,0.5998241098879623,0.24767170084885184,0.6243152500441771,0.20407267610261057,0.9398222019603374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-06-28,3904.0,0.5860272843226775,0.24767170084885184,0.6243152500441771,0.20407267610261057,0.9398222019603374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06-29,3875.0,0.6847535370543778,0.24767170084885184,0.6243152500441771,0.20407267610261057,0.9398222019603374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-30,3638.0,0.6798871145285362,0.24767170084885184,0.6243152500441771,0.20407267610261057,0.9398222019603374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,3720.0,0.7222806437396905,0.24767170084885184,0.6243152500441771,0.20407267610261057,0.9398222019603374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-07-02,0.0,-0.060779805381926816,0.24767170084885184,0.6243152500441771,0.20407267610261057,0.9398222019603374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-07-03,3718.0,0.8890526848480181,0.38988786901582967,0.060788125110443444,0.36523332192181573,0.37839069979484835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-07-04,3544.0,0.765709581998896,0.38988786901582967,0.060788125110443444,0.36523332192181573,0.37839069979484835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-07-05,3644.0,0.7345567122656498,0.38988786901582967,0.060788125110443444,0.36523332192181573,0.37839069979484835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-07-06,3618.0,0.9717624538676735,0.38988786901582967,0.060788125110443444,0.36523332192181573,0.37839069979484835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-07-07,3735.0,1.118887608289226,0.38988786901582967,0.060788125110443444,0.36523332192181573,0.37839069979484835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
