,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
369,2017년 1월 4일,1.5,10.1,-3.9,0.0,0.0,14.0
370,2017년 1월 5일,4.4,9.8,-1.7,0.0,0.1,11.5
371,2017년 1월 6일,6.8,12.7,2.1,0.0,0.0,10.6
372,2017년 1월 7일,4.3,8.9,-1.9,0.0,0.0,10.8
373,2017년 1월 8일,8.7,14.3,5.4,0.0,0.3,8.9
374,2017년 1월 9일,3.3,7.4,-2.3,0.0,0.3,9.7
375,2017년 1월 10일,0.5,5.5,-3.1,0.0,0.0,8.6
376,2017년 1월 11일,-1.9,2.9,-6.4,0.0,0.0,9.3
377,2017년 1월 12일,-0.3,4.9,-4.2,0.0,0.2,9.1
378,2017년 1월 13일,-3.1,2.5,-7.2,0.0,1.1,9.7
379,2017년 1월 14일,-4.7,-1.2,-7.4,0.0,0.0,6.2
380,2017년 1월 15일,-6.2,1.9,-12.7,0.0,0.0,14.6
381,2017년 1월 16일,-4.3,4.6,-10.5,0.0,0.0,15.1
382,2017년 1월 17일,-2.4,5.2,-8.8,0.0,0.0,14.0
383,2017년 1월 18일,0.3,6.9,-5.0,0.0,0.0,11.9
384,2017년 1월 19일,-0.4,7.9,-6.5,0.0,0.0,14.4
385,2017년 1월 20일,-2.6,-0.4,-5.7,0.0,5.7,5.3
386,2017년 1월 21일,-3.0,1.4,-9.1,0.0,0.1,10.5
387,2017년 1월 22일,-3.7,-0.4,-7.9,0.0,1.4,7.5
388,2017년 1월 23일,-7.4,-1.5,-13.1,0.0,0.0,11.6
389,2017년 1월 24일,-4.9,1.4,-10.8,0.0,0.0,12.2
390,2017년 1월 25일,-4.7,2.5,-10.6,0.0,0.0,13.1
391,2017년 1월 26일,-2.6,7.2,-10.9,0.0,0.0,18.1
392,2017년 1월 27일,0.7,5.0,-3.8,0.0,0.8,8.8
393,2017년 1월 28일,0.9,10.9,-7.9,0.0,0.0,18.8
394,2017년 1월 29일,3.3,4.8,1.3,0.0,3.0,3.5
395,2017년 1월 30일,-1.1,4.0,-6.4,0.0,0.7,10.4
396,2017년 1월 31일,-2.9,4.9,-9.2,0.0,0.0,14.1
397,2017년 2월 1일,-1.5,4.3,-5.9,0.0,0.0,10.2
398,2017년 2월 2일,-2.6,7.0,-9.8,0.0,0.0,16.8
399,2017년 2월 3일,0.6,8.1,-6.5,0.0,0.0,14.6
400,2017년 2월 4일,5.2,11.9,-1.8,0.0,0.9,13.7
401,2017년 2월 5일,3.7,5.3,0.1,0.0,3.8,5.2
402,2017년 2월 6일,0.3,3.9,-3.8,0.0,0.0,7.699999999999999
403,2017년 2월 7일,-0.2,6.6,-4.9,0.0,0.0,11.5
404,2017년 2월 8일,0.5,5.2,-3.0,0.0,0.3,8.2
405,2017년 2월 9일,-2.6,0.2,-5.3,0.0,0.6,5.5
406,2017년 2월 10일,-4.7,-1.4,-8.0,0.0,0.9,6.6
407,2017년 2월 11일,-3.3,0.8,-8.3,0.0,0.1,9.1
408,2017년 2월 12일,-1.0,5.5,-5.0,0.0,0.1,10.5
409,2017년 2월 13일,0.9,7.9,-7.1,0.0,0.0,15.0
410,2017년 2월 14일,1.8,7.8,-3.3,0.0,0.0,11.1
411,2017년 2월 15일,1.9,12.6,-6.8,0.0,0.0,19.4
412,2017년 2월 16일,6.3,15.2,-5.6,0.0,3.3,20.8
413,2017년 2월 17일,4.9,12.0,-2.9,0.0,0.4,14.9
414,2017년 2월 18일,-1.4,4.5,-5.8,0.0,0.0,10.3
415,2017년 2월 19일,3.2,10.7,-7.7,0.0,0.5,18.4
416,2017년 2월 20일,2.8,12.3,-3.8,0.0,12.4,16.1
417,2017년 2월 21일,0.8,10.2,-7.3,0.0,0.0,17.5
418,2017년 2월 22일,4.7,6.3,0.5,0.0,29.0,5.8
419,2017년 2월 23일,0.4,4.3,-3.3,0.0,0.0,7.6
420,2017년 2월 24일,-0.8,5.5,-6.6,0.0,0.0,12.1
421,2017년 2월 25일,1.8,9.9,-3.6,0.0,0.0,13.5
422,2017년 2월 26일,2.5,10.3,-3.9,0.0,0.0,14.2
423,2017년 2월 27일,3.3,12.5,-3.8,0.0,0.0,16.3
424,2017년 2월 28일,4.0,13.5,-4.4,0.0,0.0,17.9
425,2017년 3월 1일,5.6,13.5,-0.9,0.0,3.2,14.4
426,2017년 3월 2일,1.1,4.9,-3.2,0.0,2.5,8.100000000000001
427,2017년 3월 3일,2.8,12.7,-5.7,0.0,0.0,18.4
428,2017년 3월 4일,5.3,14.8,-2.3,0.0,0.0,17.1
429,2017년 3월 5일,5.7,15.1,-1.2,0.0,0.0,16.3
430,2017년 3월 6일,2.0,7.4,-3.0,0.0,0.0,10.4
431,2017년 3월 7일,-1.5,2.5,-5.3,0.0,0.9,7.8
432,2017년 3월 8일,0.6,4.9,-3.4,0.0,0.4,8.3
433,2017년 3월 9일,4.6,11.3,-2.1,0.0,0.0,13.4
434,2017년 3월 10일,4.6,13.1,-3.4,0.0,0.0,16.5
435,2017년 3월 11일,6.6,17.7,-4.0,0.0,0.0,21.7
436,2017년 3월 12일,7.8,17.2,-2.1,0.0,0.0,19.3
437,2017년 3월 13일,7.4,14.9,-0.3,0.0,0.0,15.2
438,2017년 3월 14일,4.2,11.1,-1.7,0.0,0.0,12.8
439,2017년 3월 15일,4.0,13.2,-4.6,0.0,0.0,17.799999999999997
440,2017년 3월 16일,4.7,13.1,-2.0,0.0,0.0,15.1
441,2017년 3월 17일,6.4,17.0,-3.8,0.0,0.0,20.8
442,2017년 3월 18일,7.7,17.2,0.4,0.0,0.0,16.8
443,2017년 3월 19일,9.1,19.7,-1.0,0.0,0.0,20.7
444,2017년 3월 20일,7.1,13.4,1.5,0.0,5.8,11.9
445,2017년 3월 21일,6.0,10.8,0.3,0.0,2.2,10.5
446,2017년 3월 22일,5.8,13.8,-2.0,0.0,0.0,15.8
447,2017년 3월 23일,8.0,15.3,2.1,0.0,0.0,13.2
448,2017년 3월 24일,7.7,14.1,-0.3,0.0,0.0,14.4
449,2017년 3월 25일,5.4,9.0,2.3,0.0,13.7,6.7
450,2017년 3월 26일,4.9,10.8,0.8,0.0,0.0,10.0
451,2017년 3월 27일,4.5,11.0,0.5,0.0,0.8,10.5
452,2017년 3월 28일,6.4,13.9,-1.9,0.0,1.8,15.8
453,2017년 3월 29일,7.0,9.8,3.7,0.0,1.5,6.1000000000000005
454,2017년 3월 30일,11.1,19.7,3.6,0.0,0.0,16.099999999999998
455,2017년 3월 31일,9.9,15.3,6.5,0.0,0.7,8.8
456,2017년 4월 1일,7.5,14.4,2.4,0.0,0.0,12.0
457,2017년 4월 2일,6.8,15.3,-0.8,0.0,0.0,16.1
458,2017년 4월 3일,9.1,20.1,-1.5,0.0,0.0,21.6
459,2017년 4월 4일,13.0,22.7,1.7,0.0,0.0,21.0
460,2017년 4월 5일,13.4,16.1,9.2,0.0,17.1,6.900000000000002
461,2017년 4월 6일,14.2,16.1,10.3,0.0,14.0,5.800000000000001
462,2017년 4월 7일,14.7,24.8,8.2,0.0,0.0,16.6
463,2017년 4월 8일,16.0,26.3,8.1,0.0,0.0,18.200000000000003
464,2017년 4월 9일,14.7,22.8,11.1,0.0,0.0,11.7
465,2017년 4월 10일,14.9,21.3,10.0,0.0,0.0,11.3
466,2017년 4월 11일,11.3,17.6,7.1,0.0,13.1,10.500000000000002
467,2017년 4월 12일,10.3,18.1,4.3,0.0,0.0,13.8
468,2017년 4월 13일,10.9,20.3,1.3,0.0,0.0,19.0
469,2017년 4월 14일,13.5,20.0,3.6,0.0,0.4,16.4
470,2017년 4월 15일,16.9,25.5,10.3,0.0,1.4,15.2
471,2017년 4월 16일,17.8,29.1,7.5,0.0,0.0,21.6
472,2017년 4월 17일,13.8,16.5,11.7,0.0,10.5,4.800000000000001
473,2017년 4월 18일,13.4,22.7,8.3,0.0,0.5,14.4
474,2017년 4월 19일,11.6,18.4,4.1,0.0,0.0,14.3
475,2017년 4월 20일,10.9,16.1,7.4,0.0,0.7,8.700000000000001
476,2017년 4월 21일,12.6,21.0,6.2,0.0,0.0,14.8
477,2017년 4월 22일,13.1,20.9,5.1,0.0,0.0,15.8
478,2017년 4월 23일,14.1,22.4,5.8,0.0,0.0,16.599999999999998
479,2017년 4월 24일,14.9,23.0,5.1,0.0,0.0,17.9
480,2017년 4월 25일,16.8,22.3,10.6,0.0,5.4,11.7
481,2017년 4월 26일,14.4,20.7,8.8,0.0,1.1,11.9
482,2017년 4월 27일,11.2,18.5,4.3,0.0,0.0,14.2
483,2017년 4월 28일,13.9,24.2,2.5,0.0,0.0,21.7
484,2017년 4월 29일,16.5,25.8,6.5,0.0,0.0,19.3
485,2017년 4월 30일,18.6,27.5,8.5,0.0,0.0,19.0
486,2017년 5월 1일,18.7,27.7,10.7,0.0,0.0,17.0
487,2017년 5월 2일,17.7,26.3,10.4,0.0,0.0,15.9
488,2017년 5월 3일,18.9,27.6,9.1,0.0,0.0,18.5
489,2017년 5월 4일,19.1,26.9,11.4,0.0,0.4,15.499999999999998
490,2017년 5월 5일,17.9,22.5,14.9,0.0,10.9,7.6
491,2017년 5월 6일,15.6,23.1,8.6,0.0,0.0,14.500000000000002
492,2017년 5월 7일,15.5,25.5,5.9,0.0,0.0,19.6
493,2017년 5월 8일,16.7,23.5,7.5,0.0,0.0,16.0
494,2017년 5월 9일,13.9,22.1,12.4,0.0,12.5,9.7
495,2017년 5월 10일,14.5,18.0,12.0,0.0,1.4,6.0
496,2017년 5월 11일,18.8,27.9,11.5,0.0,1.9,16.4
497,2017년 5월 12일,16.9,20.2,13.7,0.0,0.4,6.5
498,2017년 5월 13일,17.8,26.1,11.1,0.0,0.0,15.000000000000002
499,2017년 5월 14일,14.9,22.9,8.9,0.0,0.0,13.999999999999998
500,2017년 5월 15일,14.4,22.3,6.3,0.0,0.0,16.0
501,2017년 5월 16일,15.3,23.0,8.1,0.0,0.0,14.9
502,2017년 5월 17일,16.9,25.4,8.2,0.0,0.0,17.2
503,2017년 5월 18일,18.9,27.5,9.9,0.0,0.0,17.6
504,2017년 5월 19일,19.8,29.8,10.8,0.0,0.0,19.0
505,2017년 5월 20일,19.2,28.2,10.5,0.0,0.0,17.7
506,2017년 5월 21일,19.1,27.6,11.8,0.0,0.0,15.8
507,2017년 5월 22일,20.7,29.0,11.5,0.0,0.0,17.5
508,2017년 5월 23일,20.2,26.0,13.1,0.0,0.0,12.9
509,2017년 5월 24일,20.4,26.5,16.8,0.0,2.2,9.7
510,2017년 5월 25일,18.7,28.0,10.9,0.0,0.0,17.1
511,2017년 5월 26일,14.6,21.3,8.4,0.0,0.0,12.9
512,2017년 5월 27일,17.1,26.2,7.8,0.0,0.0,18.4
513,2017년 5월 28일,20.6,29.5,11.6,0.0,0.0,17.9
514,2017년 5월 29일,22.8,32.3,13.9,0.0,0.0,18.4
515,2017년 5월 30일,21.9,29.6,13.8,0.0,0.0,15.8
516,2017년 5월 31일,20.9,28.2,15.5,0.0,0.1,12.7
517,2017년 6월 1일,20.7,28.9,15.2,0.0,0.0,13.7
518,2017년 6월 2일,18.6,26.5,10.8,0.0,0.0,15.7
519,2017년 6월 3일,18.7,24.8,13.5,0.0,0.1,11.3
520,2017년 6월 4일,19.3,28.0,9.8,0.0,0.0,18.2
521,2017년 6월 5일,20.8,29.7,12.5,0.0,0.0,17.2
522,2017년 6월 6일,18.3,22.0,15.7,0.0,3.2,6.300000000000001
523,2017년 6월 7일,18.2,21.3,15.9,0.0,0.6,5.4
524,2017년 6월 8일,19.4,26.3,15.2,0.0,0.0,11.1
525,2017년 6월 9일,20.8,28.5,12.8,0.0,0.0,15.7
526,2017년 6월 10일,21.3,27.3,14.4,0.0,0.0,12.9
527,2017년 6월 11일,23.4,30.2,19.2,0.0,0.6,11.0
528,2017년 6월 12일,21.1,25.7,17.0,0.0,0.0,8.7
529,2017년 6월 13일,18.8,26.2,15.2,0.0,3.4,11.0
530,2017년 6월 14일,19.8,27.4,12.7,0.0,0.0,14.7
531,2017년 6월 15일,21.3,29.1,13.3,0.0,0.0,15.8
532,2017년 6월 16일,23.5,32.2,14.9,0.0,0.0,17.300000000000004
533,2017년 6월 17일,23.9,32.4,17.0,0.0,0.0,15.4
534,2017년 6월 18일,23.7,33.4,14.9,0.0,0.0,18.5
535,2017년 6월 19일,24.2,33.3,14.8,0.0,0.0,18.5
536,2017년 6월 20일,22.0,27.3,17.8,0.0,0.0,9.5
537,2017년 6월 21일,23.7,29.9,17.9,0.0,0.0,12.0
538,2017년 6월 22일,24.6,32.0,17.6,0.0,0.0,14.4
539,2017년 6월 23일,25.3,32.3,18.6,0.0,0.0,13.699999999999996
540,2017년 6월 24일,23.5,30.3,19.5,0.0,0.6,10.8
541,2017년 6월 25일,24.0,30.0,18.6,0.0,0.0,11.4
542,2017년 6월 26일,23.6,27.8,19.8,0.0,0.0,8.0
543,2017년 6월 27일,23.8,29.0,19.5,0.0,0.0,9.5
544,2017년 6월 28일,24.8,31.8,18.5,0.0,0.1,13.3
545,2017년 6월 29일,24.0,28.1,20.7,0.0,0.6,7.400000000000002
546,2017년 6월 30일,23.9,29.5,20.7,0.0,11.3,8.8
547,2017년 7월 1일,25.9,30.2,22.4,0.0,0.0,7.800000000000001
548,2017년 7월 2일,27.0,30.1,23.8,0.0,12.0,6.300000000000001
549,2017년 7월 3일,26.7,30.7,23.5,0.0,6.4,7.199999999999999
550,2017년 7월 4일,25.5,29.7,23.0,0.0,7.3,6.699999999999999
551,2017년 7월 5일,26.9,32.8,23.4,0.0,0.0,9.4
552,2017년 7월 6일,25.1,30.3,22.6,0.0,4.5,7.699999999999999
553,2017년 7월 7일,26.2,29.5,23.4,0.0,1.8,6.100000000000001
554,2017년 7월 8일,25.3,30.5,22.1,0.0,47.4,8.399999999999999
555,2017년 7월 9일,26.7,32.9,22.5,0.0,0.0,10.4
556,2017년 7월 10일,27.9,30.4,24.6,0.0,0.8,5.799999999999997
557,2017년 7월 11일,26.8,31.6,23.5,0.0,0.7,8.100000000000001
558,2017년 7월 12일,28.1,34.0,23.7,0.0,0.0,10.3
559,2017년 7월 13일,27.3,33.7,22.2,0.0,0.0,11.500000000000004
560,2017년 7월 14일,23.7,31.5,21.3,0.0,20.2,10.2
561,2017년 7월 15일,23.4,27.1,21.0,0.0,58.4,6.100000000000001
562,2017년 7월 16일,27.6,32.0,23.8,0.0,0.0,8.2
563,2017년 7월 17일,25.2,30.2,22.0,0.0,8.1,8.2
564,2017년 7월 18일,24.7,28.4,21.7,0.0,4.5,6.699999999999999
565,2017년 7월 19일,27.6,33.1,23.5,0.0,0.0,9.6
566,2017년 7월 20일,28.1,33.8,23.5,0.0,0.0,10.299999999999995
567,2017년 7월 21일,29.4,34.8,24.9,0.0,0.0,9.9
568,2017년 7월 22일,28.8,33.4,25.1,0.0,0.0,8.299999999999997
569,2017년 7월 23일,27.9,30.9,24.7,0.0,0.0,6.199999999999999
570,2017년 7월 24일,28.7,32.3,25.9,0.0,0.0,6.399999999999999
571,2017년 7월 25일,27.9,33.7,25.6,0.0,18.1,8.100000000000001
572,2017년 7월 26일,27.2,32.0,23.8,0.0,0.0,8.2
573,2017년 7월 27일,27.0,33.4,21.0,0.0,0.0,12.4
574,2017년 7월 28일,27.4,32.5,21.9,0.0,0.0,10.6
575,2017년 7월 29일,26.7,31.0,24.9,0.0,3.6,6.100000000000001
576,2017년 7월 30일,26.3,30.7,23.8,0.0,0.6,6.899999999999999
577,2017년 7월 31일,24.9,28.5,22.2,0.0,12.8,6.300000000000001
578,2017년 8월 1일,27.5,34.1,21.5,0.0,0.0,12.6
579,2017년 8월 2일,27.2,33.2,24.2,0.0,0.2,9.000000000000004
580,2017년 8월 3일,27.2,32.9,22.7,0.0,0.0,10.2
581,2017년 8월 4일,28.8,34.8,22.3,0.0,0.0,12.499999999999996
582,2017년 8월 5일,30.2,36.2,23.5,0.0,0.0,12.700000000000005
583,2017년 8월 6일,30.0,37.0,24.4,0.0,0.4,12.6
584,2017년 8월 7일,28.2,33.8,23.9,0.0,0.0,9.9
585,2017년 8월 8일,27.0,31.9,23.2,0.0,0.0,8.7
586,2017년 8월 9일,25.5,29.4,23.4,0.0,14.6,6.0
587,2017년 8월 10일,26.7,31.9,23.5,0.0,0.0,8.399999999999999
588,2017년 8월 11일,26.6,33.3,21.8,0.0,0.0,11.499999999999996
589,2017년 8월 12일,26.2,31.8,22.1,0.0,8.6,9.7
590,2017년 8월 13일,23.3,25.9,20.7,0.0,9.3,5.199999999999999
591,2017년 8월 14일,22.5,24.3,20.9,0.0,21.2,3.400000000000002
592,2017년 8월 15일,23.1,25.1,21.5,0.0,4.0,3.6000000000000014
593,2017년 8월 16일,25.9,30.6,22.7,0.0,0.3,7.900000000000002
594,2017년 8월 17일,26.2,31.8,23.1,0.0,0.0,8.7
595,2017년 8월 18일,25.1,30.5,20.9,0.0,0.0,9.6
596,2017년 8월 19일,24.7,29.4,20.9,0.0,0.8,8.5
597,2017년 8월 20일,25.0,29.4,22.5,0.0,8.2,6.899999999999999
598,2017년 8월 21일,23.9,30.4,22.2,0.0,67.7,8.2
599,2017년 8월 22일,25.3,31.1,22.3,0.0,20.0,8.8
600,2017년 8월 23일,27.3,33.2,22.7,0.0,0.0,10.500000000000004
601,2017년 8월 24일,27.9,31.7,24.1,0.0,0.6,7.599999999999998
602,2017년 8월 25일,26.3,32.4,20.5,0.0,3.5,11.9
603,2017년 8월 26일,22.5,29.9,17.0,0.0,0.0,12.9
604,2017년 8월 27일,22.3,30.3,14.5,0.0,0.0,15.8
605,2017년 8월 28일,24.0,28.3,17.4,0.0,0.0,10.900000000000002
606,2017년 8월 29일,22.6,27.6,17.3,0.0,25.2,10.3
607,2017년 8월 30일,19.2,23.6,16.4,0.0,0.0,7.200000000000003
608,2017년 8월 31일,20.8,28.4,13.7,0.0,0.0,14.7
609,2017년 9월 1일,22.0,28.6,16.0,0.0,0.0,12.6
610,2017년 9월 2일,20.3,25.4,15.3,0.0,0.0,10.099999999999998
611,2017년 9월 3일,21.5,28.1,15.2,0.0,0.0,12.900000000000002
612,2017년 9월 4일,21.3,27.4,17.1,0.0,0.0,10.299999999999995
613,2017년 9월 5일,20.6,22.9,18.3,0.0,0.3,4.599999999999998
614,2017년 9월 6일,20.4,24.6,18.0,0.0,22.4,6.600000000000001
615,2017년 9월 7일,21.0,26.6,17.3,0.0,0.2,9.3
616,2017년 9월 8일,21.4,28.0,17.3,0.0,0.0,10.7
617,2017년 9월 9일,21.5,28.9,16.0,0.0,0.0,12.9
618,2017년 9월 10일,22.6,28.7,16.6,0.0,0.0,12.099999999999998
619,2017년 9월 11일,20.3,22.0,18.9,0.0,82.1,3.1000000000000014
620,2017년 9월 12일,21.7,28.0,15.8,0.0,0.0,12.2
621,2017년 9월 13일,19.5,27.8,12.9,0.0,0.0,14.9
622,2017년 9월 14일,20.4,28.2,12.2,0.0,0.0,16.0
623,2017년 9월 15일,20.9,24.5,18.7,0.0,0.0,5.800000000000001
624,2017년 9월 16일,21.1,24.4,18.3,0.0,0.0,6.099999999999998
625,2017년 9월 17일,22.5,28.0,17.8,0.0,0.0,10.2
626,2017년 9월 18일,19.7,26.9,15.0,0.0,0.0,11.9
627,2017년 9월 19일,21.5,27.4,15.7,0.0,0.0,11.7
628,2017년 9월 20일,19.6,23.6,12.9,0.0,0.0,10.7
629,2017년 9월 21일,17.9,26.2,10.4,0.0,0.0,15.8
630,2017년 9월 22일,19.3,27.1,13.9,0.0,0.0,13.2
631,2017년 9월 23일,19.5,27.1,14.3,0.0,0.0,12.8
632,2017년 9월 24일,20.5,28.3,14.5,0.0,0.0,13.8
633,2017년 9월 25일,21.2,29.5,15.0,0.0,0.0,14.5
634,2017년 9월 26일,22.8,29.4,17.1,0.0,0.0,12.299999999999995
635,2017년 9월 27일,19.2,22.9,17.0,0.0,12.6,5.899999999999999
636,2017년 9월 28일,18.6,25.4,13.3,0.0,0.0,12.099999999999998
637,2017년 9월 29일,14.7,21.3,9.2,0.0,0.0,12.1
638,2017년 9월 30일,15.7,26.9,6.5,0.0,0.0,20.4
639,2017년 10월 1일,14.9,17.7,11.0,0.0,37.7,6.699999999999999
640,2017년 10월 2일,19.7,23.4,17.4,0.0,24.5,6.0
641,2017년 10월 3일,18.4,24.7,14.8,0.0,0.0,9.9
642,2017년 10월 4일,18.1,23.6,12.8,0.0,0.2,10.8
643,2017년 10월 5일,16.9,19.7,14.3,0.0,2.1,5.399999999999999
644,2017년 10월 6일,16.2,18.8,13.7,0.0,4.9,5.100000000000001
645,2017년 10월 7일,18.2,23.8,15.5,0.0,0.0,8.3
646,2017년 10월 8일,19.5,27.3,14.4,0.0,0.0,12.9
647,2017년 10월 9일,20.5,28.4,15.2,0.0,0.0,13.2
648,2017년 10월 10일,21.3,28.2,16.5,0.0,0.0,11.7
649,2017년 10월 11일,17.5,20.3,14.5,0.0,4.0,5.800000000000001
650,2017년 10월 12일,12.3,14.5,10.7,0.0,20.4,3.8000000000000007
651,2017년 10월 13일,12.7,20.2,6.7,0.0,0.0,13.5
652,2017년 10월 14일,15.0,22.5,9.7,0.0,0.0,12.8
653,2017년 10월 15일,15.2,17.6,11.5,0.0,0.3,6.100000000000001
654,2017년 10월 16일,15.9,18.8,12.5,0.0,0.0,6.300000000000001
655,2017년 10월 17일,15.1,21.7,9.5,0.0,0.0,12.2
656,2017년 10월 18일,16.1,18.6,14.9,0.0,0.0,3.700000000000001
657,2017년 10월 19일,16.0,20.5,11.6,0.0,0.0,8.9
658,2017년 10월 20일,15.3,23.0,9.4,0.0,0.0,13.6
659,2017년 10월 21일,16.2,22.6,8.9,0.0,0.0,13.7
660,2017년 10월 22일,17.1,22.5,11.8,0.0,0.0,10.7
661,2017년 10월 23일,12.8,19.8,7.7,0.0,0.0,12.1
662,2017년 10월 24일,11.3,18.0,7.2,0.0,0.0,10.8
663,2017년 10월 25일,10.7,20.0,4.6,0.0,0.0,15.4
664,2017년 10월 26일,11.8,20.7,4.7,0.0,0.0,16.0
665,2017년 10월 27일,13.9,22.1,8.7,0.0,0.0,13.400000000000002
666,2017년 10월 28일,15.6,22.8,7.1,0.0,0.0,15.7
667,2017년 10월 29일,12.0,18.6,6.2,0.0,0.0,12.400000000000002
668,2017년 10월 30일,5.9,13.3,-0.2,0.0,0.0,13.5
669,2017년 10월 31일,7.0,17.9,-1.8,0.0,0.0,19.7
670,2017년 11월 1일,9.1,18.6,1.3,0.0,0.0,17.3
671,2017년 11월 2일,11.0,19.2,5.0,0.0,0.0,14.2
672,2017년 11월 3일,10.1,16.1,6.8,0.0,0.2,9.3
673,2017년 11월 4일,7.0,13.6,1.5,0.0,0.0,12.1
674,2017년 11월 5일,6.2,16.7,-1.0,0.0,0.0,17.7
675,2017년 11월 6일,8.8,19.7,-1.0,0.0,0.0,20.7
676,2017년 11월 7일,13.9,20.4,8.0,0.0,0.0,12.4
677,2017년 11월 8일,12.6,19.1,4.4,0.0,0.0,14.7
678,2017년 11월 9일,8.4,18.9,1.0,0.0,0.0,17.9
679,2017년 11월 10일,11.2,20.4,2.7,0.0,0.1,17.7
680,2017년 11월 11일,6.3,12.2,0.5,0.0,0.0,11.7
681,2017년 11월 12일,4.5,14.5,-1.7,0.0,0.0,16.2
682,2017년 11월 13일,7.0,15.0,0.1,0.0,0.0,14.9
683,2017년 11월 14일,7.5,14.4,1.0,0.0,0.0,13.4
684,2017년 11월 15일,3.9,11.1,-1.1,0.0,0.0,12.2
685,2017년 11월 16일,3.0,10.9,-2.7,0.0,0.0,13.6
686,2017년 11월 17일,5.8,14.1,-2.9,0.0,0.0,17.0
687,2017년 11월 18일,1.6,8.9,-3.7,0.0,0.0,12.6
688,2017년 11월 19일,0.9,6.5,-4.6,0.0,0.0,11.1
689,2017년 11월 20일,3.2,9.5,-2.4,0.0,0.0,11.9
690,2017년 11월 21일,3.0,10.8,-2.7,0.0,0.0,13.5
691,2017년 11월 22일,4.3,10.8,-0.7,0.0,0.0,11.5
692,2017년 11월 23일,-0.1,6.0,-3.1,0.0,2.9,9.1
693,2017년 11월 24일,0.7,7.3,-2.8,0.0,1.9,10.1
694,2017년 11월 25일,3.0,10.9,-4.1,0.0,0.0,15.0
695,2017년 11월 26일,5.0,13.5,-0.2,0.0,0.1,13.7
696,2017년 11월 27일,3.5,12.4,-3.7,0.0,0.0,16.1
697,2017년 11월 28일,6.8,14.3,-0.4,0.0,0.0,14.7
698,2017년 11월 29일,7.5,11.8,3.8,0.0,0.0,8.0
699,2017년 11월 30일,1.7,7.3,-2.7,0.0,0.0,10.0
700,2017년 12월 1일,-1.5,4.9,-6.1,0.0,0.0,11.0
701,2017년 12월 2일,0.8,7.8,-4.7,0.0,0.0,12.5
702,2017년 12월 3일,2.8,12.5,-4.3,0.0,0.0,16.8
703,2017년 12월 4일,1.7,5.6,-2.5,0.0,0.3,8.1
704,2017년 12월 5일,-2.3,2.8,-6.4,0.0,0.0,9.2
705,2017년 12월 6일,-0.7,6.9,-7.4,0.0,0.0,14.3
706,2017년 12월 7일,0.2,5.0,-3.8,0.0,0.6,8.8
707,2017년 12월 8일,-1.6,2.3,-5.9,0.0,0.0,8.2
708,2017년 12월 9일,-0.9,2.0,-5.7,0.0,0.0,7.7
709,2017년 12월 10일,2.8,7.0,-1.0,0.0,5.4,8.0
710,2017년 12월 11일,-2.5,2.0,-5.7,0.0,0.8,7.7
711,2017년 12월 12일,-6.4,-1.2,-11.1,0.0,0.0,9.9
712,2017년 12월 13일,-6.4,0.1,-11.4,0.0,0.0,11.5
713,2017년 12월 14일,-4.8,3.5,-12.5,0.0,0.0,16.0
714,2017년 12월 15일,-1.9,6.2,-9.0,0.0,0.0,15.2
715,2017년 12월 16일,-1.3,1.9,-4.8,0.0,0.0,6.699999999999999
716,2017년 12월 17일,-4.6,0.8,-9.9,0.0,0.0,10.7
717,2017년 12월 18일,-1.1,5.4,-9.2,0.0,0.0,14.6
718,2017년 12월 19일,-1.4,2.2,-7.0,0.0,0.0,9.2
719,2017년 12월 20일,-0.8,5.7,-7.2,0.0,0.0,12.9
720,2017년 12월 21일,-1.1,5.8,-5.5,0.0,0.0,11.3
721,2017년 12월 22일,-0.4,8.3,-6.8,0.0,0.0,15.1
722,2017년 12월 23일,1.9,10.9,-5.1,0.0,0.0,16.0
723,2017년 12월 24일,4.0,11.0,1.2,0.0,20.1,9.8
724,2017년 12월 25일,-0.1,3.1,-3.4,0.0,0.3,6.5
725,2017년 12월 26일,-1.4,4.0,-4.7,0.0,0.2,8.7
726,2017년 12월 27일,-4.1,1.2,-9.4,0.0,0.0,10.6
727,2017년 12월 28일,-1.6,4.7,-7.9,0.0,0.0,12.6
728,2017년 12월 29일,3.1,7.1,-2.7,0.0,0.0,9.8
729,2017년 12월 30일,2.5,6.1,-1.0,0.0,0.1,7.1
730,2017년 12월 31일,1.8,6.0,-3.1,0.0,0.4,9.1
731,2018년 1월 1일,-0.9,5.8,-6.0,0.0,0.0,11.8
732,2018년 1월 2일,-0.7,5.5,-6.6,0.0,0.0,12.1
733,2018년 1월 3일,-1.9,2.3,-6.3,0.0,0.0,8.6
734,2018년 1월 4일,-1.7,2.3,-4.7,0.0,0.0,7.0
735,2018년 1월 5일,-0.4,3.9,-2.5,0.0,0.0,6.4
736,2018년 1월 6일,-0.3,6.5,-4.9,0.0,0.0,11.4
737,2018년 1월 7일,-0.8,5.2,-7.2,0.0,1.4,12.4
738,2018년 1월 8일,2.0,4.2,0.8,0.0,4.0,3.4000000000000004
739,2018년 1월 9일,-1.7,1.5,-2.8,0.0,4.5,4.3
740,2018년 1월 10일,-3.9,-1.3,-7.3,0.0,5.6,6.0
741,2018년 1월 11일,-9.3,-5.4,-13.5,0.0,0.0,8.1
